"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"BXA","NEW","2012-12-27T15:43:21.000+09:00","normal",1,-1,0,0,"639",202,0.470172424334825,0,0,0,0,3.12809181213379,NA,404,639,NA
"EHA","NEW","2012-12-27T15:45:18.000+09:00","normal",1,-1,0,0,"640",202,0.470184517414726,0,0,0,0,0.812047481536865,28.766984,405,640,1.048624
"EHA","CHANGE DIAGN","2012-12-27T15:45:33.000+09:00","normal",2,-1,0,1,"641",203,0.427991269626128,0,0,0,0,0.752287864685059,19.461848,405,641,1.048624
"OHA","NEW","2012-12-27T15:57:19.000+09:00","normal",1,-1,0,0,"642",203,0.470196572084617,0,0,0,0,0.728909730911255,28.453576,406,642,1.048624
"KF","NEW","2012-12-27T16:21:27.000+09:00","normal",1,-1,0,0,"643",203,0.470208588561244,0,0,0,0,0.724225282669067,28.501872,407,643,1.048624
"OHA","CHANGE DIAGN","2012-12-27T16:28:01.000+09:00","normal",2,-1,0,1,"644",204,0.431070247932155,0,0,0,0,0.759798049926758,19.515656,407,644,1.048624
"ZWA","NEW","2012-12-27T16:28:04.000+09:00","normal",1,-1,0,0,"645",204,0.470220567059608,0,0,0,0,0.73769998550415,28.55232,408,645,1.048624
"ZWA","CHANGE DIAGN","2012-12-27T16:28:19.000+09:00","normal",2,-1,0,1,"646",205,0.434779704977877,0,0,0,0,0.746915817260742,19.567256,408,646,1.048624
"QG","NEW","2012-12-27T16:39:43.000+09:00","normal",1,-1,0,0,"647",205,0.470232507792974,0,0,0,0,0.745662689208984,28.603064,409,647,1.048624
"JK","NEW","2012-12-27T16:42:51.000+09:00","normal",1,-1,0,0,"648",205,0.4702444109729,0,0,0,0,0.743396043777466,28.650616,410,648,1.048624
"JK","CHANGE DIAGN","2012-12-27T16:43:05.000+09:00","normal",2,-1,0,1,"649",206,0.430227317063319,0,0,0,0,0.738362550735474,19.621512,410,649,1.048624
"QXA","NEW","2012-12-27T16:45:18.000+09:00","normal",1,-1,0,0,"650",206,0.470256276809245,0,0,0,0,0.710134267807007,28.70136,411,650,1.048624
"JHA","NEW","2012-12-27T17:15:13.000+09:00","normal",1,-1,0,0,"651",206,0.470268105510193,0,0,0,0,0.73762583732605,28.74936,412,651,1.048624
"JHA","CHANGE DIAGN","2012-12-27T17:15:34.000+09:00","normal",2,-1,0,1,"652",207,0.432089112416911,0,0,0,0,0.743665933609009,19.675728,412,652,1.048624
"BDA","NEW","2012-12-27T17:19:40.000+09:00","normal",1,-1,0,0,"653",207,0.47027989728227,0,0,0,0,0.73278546333313,28.800104,413,653,1.048624
"BDA","CHANGE DIAGN","2012-12-27T17:21:24.000+09:00","normal",2,-1,0,1,"654",208,0.429692162904683,0,0,0,0,0.755417585372925,19.727,413,654,1.048624
"HY","NEW","2012-12-27T17:49:47.000+09:00","normal",1,-1,0,0,"655",208,0.470291652330357,0,0,0,0,0.736323356628418,28.850552,414,655,1.048624
"YO","NEW","2012-12-27T18:01:32.000+09:00","normal",1,-1,0,0,"656",208,0.47030337085771,0,0,0,0,0.636788845062256,28.8984,415,656,1.048624
"NY","NEW","2012-12-27T18:07:45.000+09:00","normal",1,-1,0,0,"657",208,0.470315053065976,0,0,0,0,0.592022180557251,28.9464,416,657,1.048624
"YG","NEW","2012-12-27T18:14:11.000+09:00","Rework",1,6,0,0,"658",208,0.47032669915521,0,0,0,0,0.540937185287476,28.994248,417,658,1.048624
"YG","NEW","2012-12-27T18:14:11.000+09:00","Rework",6,6,1,1,"659",209,0.783826373969525,0,0,0,1,0.589353322982788,19.787272,417,659,1.048624
"YG","CHANGE DIAGN","2012-12-27T18:14:28.000+09:00","Rework",2,6,0,0,"660",209,0.727637025290567,0,0,0,1,0.536321640014648,11.327768,417,660,1.048624
"YG","CHANGE DIAGN","2012-12-27T18:14:28.000+09:00","Rework",7,6,1,0,"661",209,0.561627522838969,0,0,0,0,0.590013742446899,10.530336,417,661,1.048624
"DI","NEW","2012-12-27T18:15:24.000+09:00","normal",1,-1,0,0,"662",209,0.470338309323893,0,0,0,0,0.668799877166748,29.0502,418,662,1.048624
"JDA","NEW","2012-12-27T19:44:52.000+09:00","normal",1,-1,0,0,"663",209,0.470349883768944,0,0,0,0,0.586804389953613,29.098472,419,663,1.048624
"JNA","NEW","2012-12-27T19:54:31.000+09:00","SkipSequence",1,3,0,0,"664",209,0.470361422685736,0,0,0,0,0.5490403175354,29.146048,420,664,1.048624
"WY","NEW","2012-12-27T20:24:00.000+09:00","normal",1,-1,0,0,"665",209,0.47037292626812,0,0,0,0,0.546835899353027,29.19432,421,665,1.048624
"ZL","NEW","2012-12-27T20:27:02.000+09:00","Early",2,1,1,0,"666",209,0.470384394708427,0,0,0,0,0.580491781234741,29.241896,422,666,1.048624
"TSA","NEW","2012-12-27T20:30:49.000+09:00","normal",1,-1,0,0,"667",209,0.470395828197496,0,0,0,0,0.545715093612671,29.290168,423,667,1.048624
"QN","NEW","2012-12-27T21:16:47.000+09:00","normal",1,-1,0,0,"668",209,0.470407226924683,0,0,0,0,0.560645341873169,29.337744,424,668,1.048624
"DI","CHANGE DIAGN","2012-12-27T22:27:40.000+09:00","normal",2,-1,0,1,"669",210,0.432813043001794,0,0,0,0,0.563985109329224,19.860728,424,669,1.048624
"TLA","NEW","2012-12-27T22:53:13.000+09:00","normal",1,-1,0,0,"670",210,0.470418591077872,0,0,0,0,0.551005601882935,29.388496,425,670,1.048624
"EMA","NEW","2012-12-27T22:53:15.000+09:00","normal",1,-1,0,0,"671",210,0.470429920843502,0,0,0,0,0.562956571578979,29.436456,426,671,1.048624
"EUA","NEW","2012-12-27T22:54:32.000+09:00","normal",1,-1,0,0,"672",210,0.470441216406569,0,0,0,0,0.542743921279907,29.484344,427,672,1.048624
"HGB","NEW","2012-12-27T22:56:12.000+09:00","normal",1,-1,0,0,"673",210,0.470452477950644,0,0,0,0,0.58183765411377,29.532304,428,673,1.048624
"PGB","NEW","2012-12-27T22:56:21.000+09:00","normal",1,-1,0,0,"674",210,0.470463705657894,0,0,0,0,0.537150859832764,29.580192,429,674,1.048624
"EEA","NEW","2012-12-27T22:59:57.000+09:00","normal",1,-1,0,0,"675",210,0.470474899709086,0,0,0,0,0.559202194213867,29.628152,430,675,1.048624
"MUA","NEW","2012-12-27T23:14:32.000+09:00","normal",1,-1,0,0,"676",210,0.470486060283609,0,0,0,0,0.552863121032715,29.67604,431,676,1.048624
"KLA","NEW","2012-12-28T00:59:40.000+09:00","normal",1,-1,0,0,"677",210,0.47049718755948,0,0,0,0,0.57942271232605,29.724,432,677,1.048624
"GAB","NEW","2012-12-28T01:33:03.000+09:00","normal",1,-1,0,0,"678",210,0.470508281713366,0,0,0,0,0.560276031494141,29.771888,433,678,1.048624
"LAB","NEW","2012-12-28T02:42:36.000+09:00","normal",1,-1,0,0,"679",210,0.470519342920591,0,0,0,0,0.549456119537354,29.819848,434,679,1.048624
"NMA","NEW","2012-12-28T03:21:41.000+09:00","normal",1,-1,0,0,"680",210,0.470530371355153,0,0,0,0,0.550393104553223,29.867864,435,680,1.048624
"QMA","NEW","2012-12-28T04:11:33.000+09:00","normal",1,-1,0,0,"681",210,0.470541367189732,0,0,0,0,0.530095815658569,29.915856,436,681,1.048624
"HP","NEW","2012-12-28T04:12:45.000+09:00","normal",1,-1,0,0,"682",210,0.470552330595709,0,0,0,0,0.60109543800354,29.963712,437,682,1.048624
"WEA","NEW","2012-12-28T04:13:54.000+09:00","normal",1,-1,0,0,"683",210,0.470563261743176,0,0,0,0,0.568277835845947,30.011704,438,683,1.048624
"CHB","NEW","2012-12-28T04:19:38.000+09:00","normal",1,-1,0,0,"684",210,0.47057416080095,0,0,0,0,0.542481422424316,30.05956,439,684,1.048624
"DHB","NEW","2012-12-28T04:23:04.000+09:00","normal",1,-1,0,0,"685",210,0.470585027936579,0,0,0,0,0.583879947662354,30.107552,440,685,1.048624
"MD","FIN","2012-12-28T04:42:53.000+09:00","normal",3,-1,0,0,"686",210,0.538854881226612,0,0,0,0,0.52926230430603,11.446776,440,686,1.048624
"GAA","NEW","2012-12-28T05:59:50.000+09:00","normal",1,-1,0,0,"687",210,0.470595863316363,0,0,0,0,0.614762783050537,30.158304,441,687,1.048624
"CX","NEW","2012-12-28T08:37:10.000+09:00","normal",1,-1,0,0,"688",210,0.470606667105366,0,0,0,0,0.577186822891235,30.205856,442,688,1.048624
"CX","CHANGE DIAGN","2012-12-28T08:37:25.000+09:00","normal",2,-1,0,1,"689",211,0.43467446451514,0,0,0,0,0.544967174530029,19.962808,442,689,1.048624
"EJ","NEW","2012-12-28T08:51:55.000+09:00","normal",1,-1,0,0,"690",211,0.470617439467415,0,0,0,0,0.520482063293457,30.2566,443,690,1.048624
"EJ","CHANGE DIAGN","2012-12-28T09:00:12.000+09:00","normal",2,-1,0,1,"691",212,0.436540300142671,0,0,0,0,0.614206314086914,20.01408,443,691,1.048624
"GOA","NEW","2012-12-28T09:17:33.000+09:00","Early",3,1,1,0,"692",212,0.470628180565129,0,0,0,0,0.553824901580811,30.307048,444,692,1.048624
"GOA","CHANGE DIAGN","2012-12-28T09:18:06.000+09:00","Early",4,1,1,1,"693",213,0.43902633942653,0,0,0,0,0.555697441101074,20.06568,444,693,1.048624
"KS","NEW","2012-12-28T09:26:47.000+09:00","normal",1,-1,0,0,"694",213,0.470638890559921,0,0,0,0,0.529051542282104,30.357792,445,694,1.048624
"KS","CHANGE DIAGN","2012-12-28T09:26:57.000+09:00","normal",2,-1,0,1,"695",214,0.430215460111488,0,0,0,0,0.603888273239136,20.116952,445,695,1.048624
