"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
103,"Prepare starter","2020-09-17T03:44:39.165+09:00","normal",7,-1,0,0,"1201",105,1,0,0,0,1,6.63773584365845,NA,108,1201,NA
102,"Prepare starter","2020-09-17T03:44:40.735+09:00","normal",7,-1,0,0,"1202",105,1,0,0,0,1,0.428934335708618,25.967144,108,1202,1.75016
104,"Review order","2020-09-17T03:44:50.120+09:00","Early",3,5,0,0,"1203",105,0,0,0,0,0,0.337671756744385,24.19696,108,1203,1.751616
101,"Bring food","2020-09-17T03:45:12.727+09:00","SkipSequence",8,4,1,0,"1204",105,0,0,0,0,0,0.607138633728027,25.934984,108,1204,1.753072
102,"prepare drinks","2020-09-17T03:45:14.492+09:00","normal",8,-1,0,0,"1205",105,0,0,0,0,0,0.360568523406982,25.970648,108,1205,1.754528
105,"Take order","2020-09-17T03:45:25.489+09:00","normal",2,-1,0,1,"1206",106,0,0,0,0,0,0.352730989456177,23.93284,108,1206,1.755984
102,"Bring drinks","2020-09-17T03:45:40.945+09:00","normal",9,-1,0,0,"1207",106,0,0,0,0,0,0.398231744766235,26.329816,108,1207,1.75744
105,"Review order","2020-09-17T03:46:07.217+09:00","normal",3,-1,0,0,"1208",106,0,0,0,0,0,0.325242757797241,24.259344,108,1208,1.758896
102,"Review drinks","2020-09-17T03:46:13.573+09:00","normal",10,-1,0,0,"1209",106,0,0,0,0,0,0.345077276229858,26.684096,108,1209,1.760352
102,"Prepare main course","2020-09-17T03:46:23.848+09:00","normal",11,-1,0,0,"1210",106,0,0,0,0,0,0.387906074523926,26.534232,108,1210,1.761808
102,"Signal food complete","2020-09-17T03:46:28.848+09:00","normal",12,-1,0,0,"1211",106,0,0,0,0,0,0.231520175933838,25.261024,108,1211,1.763264
100,"Deliver to customer","2020-09-17T03:46:36.596+09:00","normal",10,-1,0,0,"1212",106,1,0,0,0,1,0.188326835632324,26.742088,108,1212,1.76472
100,"EVENT 8 END","2020-09-17T03:46:36.596+09:00","normal",11,-1,0,0,"1213",106,1,0,0,0,0,0.192106008529663,26.593224,108,1213,1.766176
102,"Bring food","2020-09-17T03:47:01.733+09:00","normal",13,-1,0,0,"1214",106,1,0,0,0,1,0.18440580368042,23.656168,108,1214,1.767632
107,"Take order","2020-09-17T03:47:36.811+09:00","normal",2,-1,0,1,"1215",107,0,0,0,0,0,0.426397085189819,24.04264,108,1215,1.769088
