"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
306,"New online application received","2017-03-17T00:29:23.655+09:00","normal",1,-1,0,0,"893",210,0.468958836405006,0,0,0,0,3.16489887237549,NA,306,893,NA
210,"Check for completeness","2017-03-17T00:32:19.441+09:00","normal",2,-1,0,1,"894",211,0.442379969559117,0,0,0,0,0.603902339935303,24.427816,306,894,1.048624
130,"Make decision","2017-03-17T00:33:09.125+09:00","normal",4,-1,0,0,"895",211,0.42589865336906,0,0,0,0,0.53808069229126,19.384784,306,895,1.048624
307,"New online application received","2017-03-17T00:34:27.827+09:00","normal",1,-1,0,0,"896",211,0.468975349136611,0,0,0,0,0.537302494049072,28.175496,307,896,1.048624
68,"Deliver card","2017-03-17T00:35:22.292+09:00","Early",6,2,1,0,"897",211,0.365781535178756,0,0,0,0,0.522342681884766,15.971744,307,897,1.048624
68,"EVENT 13 END","2017-03-17T00:35:22.292+09:00","Early",7,2,1,0,"898",211,0.428942797981101,0,0,0,0,0.547211647033691,15.688592,307,898,1.048624
211,"Check for completeness","2017-03-17T00:36:16.983+09:00","normal",2,-1,0,1,"899",212,0.443049654190088,0,0,0,0,0.549281358718872,24.144184,307,899,1.048624
308,"New online application received","2017-03-17T00:42:45.210+09:00","normal",1,-1,0,0,"900",212,0.468991795007722,0,0,0,0,0.543972492218018,28.249024,308,900,1.048624
309,"New online application received","2017-03-17T00:43:13.435+09:00","normal",1,-1,0,0,"901",212,0.469008174496797,0,0,0,0,0.54570484161377,28.303104,309,901,1.048624
310,"New online application received","2017-03-17T00:45:14.356+09:00","normal",1,-1,0,0,"902",212,0.469024488077417,0,0,0,0,0.571201801300049,28.35568,310,902,1.048624
212,"Check for completeness","2017-03-17T00:46:09.466+09:00","normal",2,-1,0,1,"903",213,0.440925165163963,0,0,0,0,0.559436798095703,24.220096,310,903,1.048624
311,"New online application received","2017-03-17T00:50:13.923+09:00","normal",1,-1,0,0,"904",213,0.469040736218361,0,0,0,0,0.53952956199646,28.416016,311,904,1.048624
214,"Check for completeness","2017-03-17T00:53:21.158+09:00","normal",2,-1,0,1,"905",214,0.439738612405209,0,0,0,0,0.55605673789978,24.281512,311,905,1.048624
312,"New online application received","2017-03-17T00:53:56.302+09:00","normal",1,-1,0,0,"906",214,0.469056919383658,0,0,0,0,0.577643394470215,28.475856,312,906,1.048624
313,"New online application received","2017-03-17T00:59:56.380+09:00","normal",1,-1,0,0,"907",214,0.469073038032655,0,0,0,0,0.564709186553955,28.529936,313,907,1.048624
138,"Perform checks","2017-03-17T01:03:44.503+09:00","normal",3,-1,0,0,"908",214,0.443137839199483,0,0,0,0,0.557660579681396,20.858664,313,908,1.048624
213,"Check for completeness","2017-03-17T01:04:14.738+09:00","normal",2,-1,0,1,"909",215,0.442568971258609,0,0,0,0,0.545368909835815,24.35728,313,909,1.048624
215,"Check for completeness","2017-03-17T01:05:44.748+09:00","normal",2,-1,0,1,"910",216,0.441687263202178,0,0,0,0,0.5527503490448,24.411312,313,910,1.048624
59,"info received","2017-03-17T01:08:10.441+09:00","normal",4,-1,0,0,"911",216,0.576828109424251,0,0,0,1,0.564348459243774,19.545968,313,911,1.048624
314,"New online application received","2017-03-17T01:10:53.977+09:00","normal",1,-1,0,0,"912",216,0.469089092620077,0,0,0,0,0.559788942337036,28.60956,314,912,1.048624
15,"time out","2017-03-17T01:13:22.292+09:00","normal",6,-1,0,0,"913",216,0.444332558760912,0,0,0,0,0.54632830619812,16.134248,314,913,1.048624
15,"EVENT 13 END","2017-03-17T01:13:22.292+09:00","normal",7,-1,0,0,"914",216,0.57913234135255,0,0,0,1,0.550010681152344,15.936768,314,914,1.048624
140,"Perform checks","2017-03-17T01:13:38.238+09:00","normal",3,-1,0,0,"915",216,0.440280138846056,0,0,0,0,0.537972688674927,20.955792,314,915,1.048624
315,"New online application received","2017-03-17T01:23:26.414+09:00","normal",1,-1,0,0,"916",216,0.469105083596086,0,0,0,0,0.575349092483521,28.683432,315,916,1.048624
12,"Check for completeness","2017-03-17T01:26:12.679+09:00","normal",5,-1,0,0,"917",216,0.611614083545025,0,0,0,1,0.552931785583496,17.764608,315,917,1.048624
0,"info received","2017-03-17T01:27:53.583+09:00","normal",4,-1,0,0,"918",216,0.564572780311576,0,0,0,1,0.551900625228882,19.643704,315,918,1.048624
216,"Check for completeness","2017-03-17T01:29:06.991+09:00","normal",2,-1,0,1,"919",217,0.442661775563062,0,0,0,0,0.56479024887085,24.521392,315,919,1.048624
316,"New online application received","2017-03-17T01:29:47.165+09:00","normal",1,-1,0,0,"920",217,0.469121011406339,0,0,0,0,0.548354148864746,28.756912,316,920,1.048624
139,"Perform checks","2017-03-17T01:31:54.395+09:00","normal",3,-1,0,0,"921",217,0.440488065839897,0,0,0,0,0.560192346572876,21.047112,316,921,1.048624
317,"New online application received","2017-03-17T01:32:11.501+09:00","normal",1,-1,0,0,"922",217,0.469136876492052,0,0,0,0,0.591167688369751,28.817256,317,922,1.048624
77,"Check for completeness","2017-03-17T01:33:42.317+09:00","normal",5,-1,0,0,"923",217,0.61569415144773,0,0,0,1,0.555355072021484,17.857728,317,923,1.048624
135,"Make decision","2017-03-17T01:34:42.486+09:00","normal",4,-1,0,0,"924",217,0.425782424208438,0,0,0,0,0.549515724182129,19.736856,317,924,1.048624
318,"New online application received","2017-03-17T01:34:48.156+09:00","normal",1,-1,0,0,"925",217,0.469152679290049,0,0,0,0,0.562525510787964,28.8844,318,925,1.048624
75,"Deliver card","2017-03-17T01:35:22.292+09:00","normal",6,-1,0,0,"926",217,0.375063785434576,0,0,0,0,0.562901020050049,16.278128,318,926,1.048624
75,"EVENT 13 END","2017-03-17T01:35:22.292+09:00","normal",7,-1,0,0,"927",217,0.431327287217599,0,0,0,0,0.566149473190308,16.080856,318,927,1.048624
136,"Perform checks","2017-03-17T01:36:17.949+09:00","normal",3,-1,0,0,"928",217,0.44341090336863,0,0,0,0,0.604696035385132,21.14332,318,928,1.048624
138,"Make decision","2017-03-17T01:39:35.178+09:00","normal",4,-1,0,0,"929",217,0.421002006948229,0,0,0,0,0.549606084823608,19.822,318,929,1.048624
319,"New online application received","2017-03-17T01:41:57.128+09:00","Replace",1,5,0,0,"930",217,0.469168420232824,0,0,0,0,0.569837093353271,28.964488,319,930,1.048624
320,"New online application received","2017-03-17T01:43:27.333+09:00","normal",1,-1,0,0,"931",217,0.469184099748597,0,0,0,0,0.562990188598633,29.018112,320,931,1.048624
321,"New online application received","2017-03-17T01:44:57.193+09:00","normal",1,-1,0,0,"932",217,0.469199718261365,0,0,0,0,0.555062055587769,29.071144,321,932,1.048624
322,"New online application received","2017-03-17T01:46:06.466+09:00","normal",1,-1,0,0,"933",217,0.469215276190956,0,0,0,0,0.584312438964844,29.124768,322,933,1.048624
323,"New online application received","2017-03-17T01:53:22.033+09:00","normal",1,-1,0,0,"934",217,0.469230773953083,0,0,0,0,0.565410137176514,29.1778,323,934,1.048624
324,"New online application received","2017-03-17T01:53:50.507+09:00","normal",1,-1,0,0,"935",217,0.469246211959402,0,0,0,0,0.546887159347534,29.231424,324,935,1.048624
325,"New online application received","2017-03-17T01:55:20.464+09:00","normal",1,-1,0,0,"936",217,0.469261590617548,0,0,0,0,0.573101758956909,29.284456,325,936,1.048624
326,"New online application received","2017-03-17T01:55:31.171+09:00","normal",1,-1,0,0,"937",217,0.469276910331204,0,0,0,0,0.560917854309082,29.33808,326,937,1.048624
27,"Check for completeness","2017-03-17T01:56:02.331+09:00","normal",5,-1,0,0,"938",217,0.587850069661908,0,0,0,1,0.565500497817993,18.013424,326,938,1.048624
327,"New online application received","2017-03-17T01:57:40.923+09:00","normal",1,-1,0,0,"939",217,0.469292171500138,0,0,0,0,0.578167676925659,29.398416,327,939,1.048624
79,"info received","2017-03-17T02:36:49.895+09:00","normal",4,-1,0,0,"940",217,0.561184592695046,0,0,0,1,0.556553363800049,19.949024,327,940,1.048624
