"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"case_154","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"597",2,0,0,0,0,0,2.11052227020264,32.936944,595,597,0.262192
"case_1540","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"598",2,0,0,0,0,0,0.0787076950073242,5.712496,596,598,0.524336
"case_1541","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"599",2,0,0,0,0,0,0.0220110416412354,5.26208,597,599,0.524336
"case_1542","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"600",2,0,0,0,0,0,0.0216732025146484,5.26296,598,600,0.524336
"case_1543","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"601",2,0,0,0,0,0,0.0219078063964844,5.263808,599,601,0.524336
"case_1544","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"602",2,0,0,0,0,0,0.0245621204376221,5.264528,600,602,0.524336
"case_1545","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"603",2,0,0,0,0,0,0.0215060710906982,5.265376,601,603,0.524336
"case_1546","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"604",2,0,0,0,0,0,0.0208044052124023,5.266096,602,604,0.524336
"case_1547","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"605",2,0,0,0,0,0,0.0213088989257812,5.266944,603,605,0.524336
"case_1548","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"606",2,0,0,0,0,0,0.0218451023101807,5.267664,604,606,0.524336
"case_1549","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"607",2,0,0,0,0,0,0.0218722820281982,5.268512,605,607,0.524336
"case_155","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"608",2,0,0,0,0,0,0.0328831672668457,5.269232,606,608,0.524336
"case_1550","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"609",2,0,0,0,0,0,0.0227189064025879,5.27008,607,609,0.524336
"case_1551","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"610",2,0,0,0,0,0,0.0213432312011719,5.2708,608,610,0.524336
"case_1552","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"611",2,0,0,0,0,0,0.0209586620330811,5.271648,609,611,0.524336
"case_1553","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"612",2,0,0,0,0,0,0.0216286182403564,5.272368,610,612,0.524336
"case_1554","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"613",2,0,0,0,0,0,0.0309388637542725,5.273216,611,613,0.524336
"case_1555","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"614",2,0,0,0,0,0,0.0213415622711182,5.273936,612,614,0.524336
"case_1556","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"615",2,0,0,0,0,0,0.0223071575164795,5.274784,613,615,0.524336
"case_1557","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"616",2,0,0,0,0,0,0.0208442211151123,5.275504,614,616,0.524336
"case_1558","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"617",2,0,0,0,0,0,0.0220942497253418,5.276352,615,617,0.524336
"case_1559","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"618",2,0,0,0,0,0,0.0317883491516113,5.277072,616,618,0.524336
"case_156","Activity A","1970-01-01T09:00:00.000+09:00","Early",2,1,1,0,"619",2,0,0,0,0,0,0.0223362445831299,5.27792,617,619,0.524336
"case_1560","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"620",2,0,0,0,0,0,0.0213899612426758,5.2788,618,620,0.524336
"case_1561","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"621",2,0,0,0,0,0,0.0213263034820557,5.279616,619,621,0.524336
"case_1562","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"622",2,0,0,0,0,0,0.0313742160797119,5.280368,620,622,0.524336
"case_1563","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"623",2,0,0,0,0,0,0.0216257572174072,5.281184,621,623,0.524336
"case_1564","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"624",2,0,0,0,0,0,0.0212318897247314,5.281936,622,624,0.524336
"case_1565","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"625",2,0,0,0,0,0,0.0217483043670654,5.282752,623,625,0.524336
"case_1566","Activity A","1970-01-01T09:00:00.000+09:00","Late",2,2,1,0,"626",2,0,0,0,0,0,0.0325756072998047,5.283504,624,626,0.524336
"case_1567","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"627",2,0,0,0,0,0,0.0214736461639404,5.28432,625,627,0.524336
"case_1568","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"628",2,0,0,0,0,0,0.0215985774993896,5.285072,626,628,0.524336
"case_1569","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"629",2,0,0,0,0,0,0.0338587760925293,5.285888,627,629,0.524336
"case_1570","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"630",2,0,0,0,0,0,0.0231385231018066,5.28664,628,630,0.524336
"case_1571","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"631",2,0,0,0,0,0,0.0219430923461914,5.287456,629,631,0.524336
"case_1572","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"632",2,0,0,0,0,0,0.0314338207244873,5.288208,630,632,0.524336
"case_1573","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"633",2,0,0,0,0,0,0.0215809345245361,5.289024,631,633,0.524336
"case_1574","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"634",2,0,0,0,0,0,0.0687816143035889,5.289776,632,634,0.524336
"case_1575","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"635",2,0,0,0,0,0,0.0251758098602295,5.290592,633,635,0.524336
"case_1576","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"636",2,0,0,0,0,0,0.0228512287139893,5.291344,634,636,0.524336
"case_1577","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"637",2,0,0,0,0,0,0.0228705406188965,5.29216,635,637,0.524336
"case_1578","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"638",2,0,0,0,0,0,0.0219664573669434,5.292912,636,638,0.524336
"case_1579","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"639",2,0,0,0,0,0,0.0223569869995117,5.293728,637,639,0.524336
"case_158","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"640",2,0,0,0,0,0,0.0216412544250488,5.294608,638,640,0.524336
"case_1580","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"641",2,0,0,0,0,0,0.0228137969970703,5.295456,639,641,0.524336
"case_1581","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"642",2,0,0,0,0,0,0.023512601852417,5.296176,640,642,0.524336
"case_1582","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"643",2,0,0,0,0,0,0.0220470428466797,5.297024,641,643,0.524336
"case_1583","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"644",2,0,0,0,0,0,0.0215377807617188,5.297744,642,644,0.524336
"case_1584","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"645",2,0,0,0,0,0,0.0222036838531494,5.298592,643,645,0.524336
"case_1585","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"646",2,0,0,0,0,0,0.0324656963348389,5.299312,644,646,0.524336
"case_1586","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"647",2,0,0,0,0,0,0.0224487781524658,5.30016,645,647,0.524336
"case_1587","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"648",2,0,0,0,0,0,0.0223040580749512,5.30088,646,648,0.524336
"case_1588","Activity A","1970-01-01T09:00:00.000+09:00","Rework",1,7,0,0,"649",2,0,0,0,0,0,0.0218722820281982,5.301728,647,649,0.524336
"case_1589","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"650",2,0,0,0,0,0,0.0217037200927734,5.302448,648,650,0.524336
"case_159","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"651",2,0,0,0,0,0,0.0346956253051758,5.303296,649,651,0.524336
"case_1590","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"652",2,0,0,0,0,0,0.0223734378814697,5.304016,650,652,0.524336
"case_1591","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"653",2,0,0,0,0,0,0.0217256546020508,5.304864,651,653,0.524336
"case_1592","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"654",2,0,0,0,0,0,0.0215990543365479,5.305584,652,654,0.524336
"case_1593","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"655",2,0,0,0,0,0,0.0230040550231934,5.306432,653,655,0.524336
