"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
103,"Prepare starter","2020-09-17T03:44:39.165+09:00","normal",7,-1,0,0,"1201",101,1,0,0,0,1,3.65222978591919,NA,104,1155,NA
102,"Prepare starter","2020-09-17T03:44:40.735+09:00","normal",7,-1,0,0,"1202",101,1,0,0,0,1,0.294619798660278,25.364304,104,1156,1.683184
104,"Review order","2020-09-17T03:44:50.120+09:00","Early",3,5,0,0,"1203",101,1,0,0,0,0,0.177476644515991,23.638136,104,1157,1.68464
101,"Bring food","2020-09-17T03:45:12.727+09:00","SkipSequence",8,4,1,0,"1204",101,0,0,0,0,0,0.419422626495361,25.31056,104,1158,1.686096
102,"prepare drinks","2020-09-17T03:45:14.492+09:00","normal",8,-1,0,0,"1205",101,0,0,0,0,0,0.186507940292358,25.351024,104,1159,1.687552
105,"Take order","2020-09-17T03:45:25.489+09:00","normal",2,-1,0,1,"1206",102,0,0,0,0,0,0.171713590621948,25.453232,104,1160,1.670448
102,"Bring drinks","2020-09-17T03:45:40.945+09:00","normal",9,-1,0,0,"1207",102,0,0,0,0,0,0.180902719497681,25.499976,103,1146,1.668624
105,"Review order","2020-09-17T03:46:07.217+09:00","normal",3,-1,0,0,"1208",102,1,0,0,0,0,0.164826393127441,23.52344,103,1147,1.67008
102,"Review drinks","2020-09-17T03:46:13.573+09:00","normal",10,-1,0,0,"1209",102,0,0,0,0,0,0.182305574417114,25.835872,103,1148,1.671536
102,"Prepare main course","2020-09-17T03:46:23.848+09:00","normal",11,-1,0,0,"1210",102,0,0,0,0,0,0.191073656082153,25.691464,103,1149,1.672992
102,"Signal food complete","2020-09-17T03:46:28.848+09:00","normal",12,-1,0,0,"1211",102,0,0,0,0,0,0.177552700042725,24.466104,103,1150,1.674448
100,"Deliver to customer","2020-09-17T03:46:36.596+09:00","normal",10,-1,0,0,"1212",102,1,0,0,0,0,0.185175657272339,NA,103,1151,NA
100,"EVENT 8 END","2020-09-17T03:46:36.596+09:00","normal",11,-1,0,0,"1213",102,0,0,0,0,0,0.193189859390259,25.757608,103,1152,1.67736
102,"Bring food","2020-09-17T03:47:01.733+09:00","normal",13,-1,0,0,"1214",102,1,0,0,0,0,0.169307470321655,22.928848,103,1153,1.678816
107,"Take order","2020-09-17T03:47:36.811+09:00","normal",2,-1,0,1,"1215",103,0,0,0,0,0,0.179549932479858,25.406192,103,1154,1.664256
103,"Prepare main course","2020-09-17T03:47:43.383+09:00","normal",8,-1,0,0,"1216",103,0,0,0,0,0,0.171911954879761,25.15228,102,1144,1.665712
103,"Signal food complete","2020-09-17T03:47:48.383+09:00","normal",9,-1,0,0,"1217",103,0,0,0,0,0,0.179336309432983,25.489232,102,1145,1.667168
103,"Bring food","2020-09-17T03:48:28.377+09:00","normal",10,-1,0,0,"1218",103,1,0,0,0,0,0.181880950927734,NA,102,1146,NA
106,"Take order","2020-09-17T03:48:35.648+09:00","normal",2,-1,0,1,"1219",104,0,0,0,0,0,0.447004079818726,25.321504,102,1147,1.65552
107,"Review order","2020-09-17T03:48:38.783+09:00","normal",3,-1,0,0,"1220",104,0,0,0,0,0,0.171353101730347,23.41072,101,1138,1.656976
108,"start","2020-09-17T03:48:57.795+09:00","normal",1,-1,0,0,"1221",104,0,0,0,0,0,0.157754898071289,NA,102,1139,NA
101,"Deliver to customer","2020-09-17T03:49:08.169+09:00","SkipSequence",9,4,1,0,"1222",104,0,0,0,0,0,0.169848203659058,25.431056,102,1140,1.659888
101,"EVENT 8 END","2020-09-17T03:49:08.169+09:00","SkipSequence",10,4,1,0,"1223",104,0,0,0,0,0,0.202185392379761,25.78976,102,1141,1.661344
104,"prepare drinks","2020-09-17T03:49:27.796+09:00","Early",4,5,0,0,"1224",104,0,0,0,0,0,0.16657018661499,23.756216,102,1142,1.6628
106,"Review order","2020-09-17T03:49:42.965+09:00","normal",3,-1,0,0,"1225",104,0,0,0,0,0,0.220202684402466,NA,102,1143,NA
104,"Bring drinks","2020-09-17T03:49:46.050+09:00","Early",6,5,1,0,"1226",104,0,0,0,0,0,0.182019948959351,24.12888,102,1144,1.665712
109,"start","2020-09-17T03:49:59.063+09:00","normal",1,-1,0,0,"1227",104,0,0,0,0,0,0.157710552215576,23.027544,103,1145,1.667168
104,"Review drinks","2020-09-17T03:50:18.224+09:00","Early",7,5,1,0,"1228",104,0,0,0,0,0,0.180412292480469,24.467552,103,1146,1.668624
110,"start","2020-09-17T03:50:28.196+09:00","normal",1,-1,0,0,"1229",104,0,0,0,0,0,0.156779527664185,23.053376,104,1147,1.67008
111,"start","2020-09-17T03:51:15.670+09:00","normal",1,-1,0,0,"1230",104,0,0,0,0,0,0.175058841705322,23.067752,105,1148,1.671536
103,"Deliver to customer","2020-09-17T03:51:18.704+09:00","normal",11,-1,0,0,"1231",104,1,0,0,0,0,0.186419486999512,25.724192,105,1149,1.672992
103,"EVENT 8 END","2020-09-17T03:51:18.704+09:00","normal",12,-1,0,0,"1232",104,1,0,0,0,1,0.182869672775269,24.497304,105,1150,1.674448
102,"Deliver to customer","2020-09-17T03:51:24.444+09:00","normal",14,-1,0,0,"1233",104,1,0,0,0,0,0.177180051803589,22.865216,105,1151,1.675904
102,"EVENT 8 END","2020-09-17T03:51:24.444+09:00","normal",15,-1,0,0,"1234",104,1,0,0,0,0,0.164722681045532,22.773928,105,1152,1.67736
105,"prepare drinks","2020-09-17T03:52:00.711+09:00","normal",4,-1,0,0,"1235",104,1,0,0,0,0,0.176833868026733,23.89512,105,1153,1.678816
105,"Bring drinks","2020-09-17T03:52:36.533+09:00","normal",5,-1,0,0,"1236",104,0,0,0,0,0,0.174914836883545,24.25916,105,1154,1.680272
112,"start","2020-09-17T03:52:42.627+09:00","normal",1,-1,0,0,"1237",104,0,0,0,0,0,0.164016008377075,23.15176,106,1155,1.681728
107,"prepare drinks","2020-09-17T03:52:56.338+09:00","normal",4,-1,0,0,"1238",104,0,0,0,0,0,0.201342582702637,NA,106,1156,NA
105,"Review drinks","2020-09-17T03:53:15.631+09:00","normal",6,-1,0,0,"1239",104,0,0,0,0,0,0.20039701461792,24.61336,106,1157,1.68464
107,"Bring drinks","2020-09-17T03:53:29.609+09:00","normal",5,-1,0,0,"1240",104,0,0,0,0,0,0.167772769927979,24.316376,106,1158,1.686096
108,"Take order","2020-09-17T03:53:41.634+09:00","normal",2,-1,0,1,"1241",105,0,0,0,0,0,0.179276466369629,NA,106,1159,NA
106,"prepare drinks","2020-09-17T03:54:00.484+09:00","normal",4,-1,0,0,"1242",105,0,0,0,0,0,0.173922777175903,23.845568,105,1148,1.671536
107,"Review drinks","2020-09-17T03:54:01.538+09:00","normal",6,-1,0,0,"1243",105,0,0,0,0,0,0.177648067474365,24.521592,105,1149,1.672992
106,"Bring drinks","2020-09-17T03:54:35.060+09:00","normal",5,-1,0,0,"1244",105,0,0,0,0,0,0.172271728515625,24.224608,105,1150,1.674448
105,"Prepare main course","2020-09-17T03:54:36.540+09:00","normal",7,-1,0,0,"1245",105,0,0,0,0,0,0.175551652908325,24.863408,105,1151,1.675904
108,"Review order","2020-09-17T03:54:39.286+09:00","normal",3,-1,0,0,"1246",105,0,0,0,0,0,0.177627563476562,23.58008,105,1152,1.67736
104,"Prepare starter","2020-09-17T03:54:43.980+09:00","Early",8,5,1,0,"1247",105,1,0,0,0,0,0.178879737854004,24.902752,105,1153,1.678816
109,"Take order","2020-09-17T03:54:58.673+09:00","normal",2,-1,0,1,"1248",106,0,0,0,0,0,0.177430152893066,25.397288,105,1154,1.6628
113,"start","2020-09-17T03:55:00.322+09:00","normal",1,-1,0,0,"1249",106,0,0,0,0,0,0.17036247253418,23.011248,105,1143,1.664256
106,"Review drinks","2020-09-17T03:55:01.847+09:00","normal",6,-1,0,0,"1250",106,0,0,0,0,0,0.426843643188477,24.463712,105,1144,1.665712
110,"Take order","2020-09-17T03:55:13.867+09:00","normal",2,-1,0,1,"1251",107,0,0,0,0,0,0.165881872177124,25.28576,105,1145,1.651152
104,"Prepare main course","2020-09-17T03:55:42.118+09:00","Early",9,5,1,0,"1252",107,1,0,0,0,1,0.180672407150269,NA,104,1135,NA
104,"Signal food complete","2020-09-17T03:55:47.118+09:00","Early",10,5,1,0,"1253",107,0,0,0,0,0,0.174106597900391,25.33364,104,1136,1.654064
109,"Review order","2020-09-17T03:55:53.250+09:00","normal",3,-1,0,0,"1254",107,0,0,0,0,0,0.178128004074097,NA,104,1137,NA
114,"start","2020-09-17T03:55:59.402+09:00","normal",1,-1,0,0,"1255",107,0,0,0,0,0,0.158621311187744,22.952912,105,1138,1.656976
115,"start","2020-09-17T03:56:04.764+09:00","Insert",1,8,0,0,"1256",107,0,0,0,0,0,0.180107831954956,22.968152,106,1139,1.658432
111,"Take order","2020-09-17T03:56:12.962+09:00","normal",2,-1,0,1,"1257",108,0,0,0,0,0,0.176137685775757,25.194192,106,1140,1.641648
104,"Bring food","2020-09-17T03:56:23.842+09:00","Early",5,5,1,0,"1258",108,0,0,0,0,0,0.180063724517822,25.50292,105,1127,1.64096
110,"Review order","2020-09-17T03:56:27.012+09:00","normal",3,-1,0,0,"1259",108,0,0,0,0,0,0.183223485946655,23.296336,105,1128,1.642416
