"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"BXA","NEW","2012-12-27T15:43:21.000+09:00","normal",1,-1,0,0,"639",202,0,0,0,0,0,1.5688009262085,NA,404,639,NA
"EHA","NEW","2012-12-27T15:45:18.000+09:00","normal",1,-1,0,0,"640",202,0,0,0,0,0,0.0825326442718506,11.21448,405,640,1.048624
"EHA","CHANGE DIAGN","2012-12-27T15:45:33.000+09:00","normal",2,-1,0,1,"641",203,1,0,0,0,0,0.0569562911987305,NA,405,641,NA
"OHA","NEW","2012-12-27T15:57:19.000+09:00","normal",1,-1,0,0,"642",203,0,0,0,0,0,0.0414588451385498,10.840408,406,642,1.048624
"KF","NEW","2012-12-27T16:21:27.000+09:00","normal",1,-1,0,0,"643",203,0,0,0,0,0,0.0394589900970459,10.845344,407,643,1.048624
"OHA","CHANGE DIAGN","2012-12-27T16:28:01.000+09:00","normal",2,-1,0,1,"644",204,0,0,0,0,0,0.088123083114624,10.745792,407,644,1.048624
"ZWA","NEW","2012-12-27T16:28:04.000+09:00","normal",1,-1,0,0,"645",204,0,0,0,0,0,0.040851354598999,10.852112,408,645,1.048624
"ZWA","CHANGE DIAGN","2012-12-27T16:28:19.000+09:00","normal",2,-1,0,1,"646",205,0,0,0,0,0,0.0506207942962646,10.7544,408,646,1.048624
"QG","NEW","2012-12-27T16:39:43.000+09:00","normal",1,-1,0,0,"647",205,0,0,0,0,0,0.0416641235351562,10.85952,409,647,1.048624
"JK","NEW","2012-12-27T16:42:51.000+09:00","normal",1,-1,0,0,"648",205,0,0,0,0,0,0.0576717853546143,10.863392,410,648,1.048624
"JK","CHANGE DIAGN","2012-12-27T16:43:05.000+09:00","normal",2,-1,0,1,"649",206,0,0,0,0,0,0.051375150680542,10.765144,410,649,1.048624
"QXA","NEW","2012-12-27T16:45:18.000+09:00","normal",1,-1,0,0,"650",206,0,0,0,0,0,0.365095615386963,10.87108,411,650,1.048624
"JHA","NEW","2012-12-27T17:15:13.000+09:00","normal",1,-1,0,0,"651",206,0,0,0,0,0,0.0422041416168213,10.875096,412,651,1.048624
"JHA","CHANGE DIAGN","2012-12-27T17:15:34.000+09:00","normal",2,-1,0,1,"652",207,1,0,0,0,0,0.0394725799560547,10.776344,412,652,1.048624
"BDA","NEW","2012-12-27T17:19:40.000+09:00","normal",1,-1,0,0,"653",207,0,0,0,0,0,0.041593074798584,10.882504,413,653,1.048624
"BDA","CHANGE DIAGN","2012-12-27T17:21:24.000+09:00","normal",2,-1,0,1,"654",208,1,0,0,0,0,0.0411956310272217,10.784104,413,654,1.048624
"HY","NEW","2012-12-27T17:49:47.000+09:00","normal",1,-1,0,0,"655",208,0,0,0,0,0,0.0435025691986084,10.889272,414,655,1.048624
"YO","NEW","2012-12-27T18:01:32.000+09:00","normal",1,-1,0,0,"656",208,0,0,0,0,0,0.0410435199737549,10.89376,415,656,1.048624
"NY","NEW","2012-12-27T18:07:45.000+09:00","normal",1,-1,0,0,"657",208,0,0,0,0,0,0.0526397228240967,10.89808,416,657,1.048624
"YG","NEW","2012-12-27T18:14:11.000+09:00","Rework",1,6,0,0,"658",208,0,0,0,0,0,0.0411465167999268,10.902592,417,658,1.048624
"YG","NEW","2012-12-27T18:14:11.000+09:00","Rework",6,6,1,1,"659",209,0,0,0,0,0,0.0378649234771729,10.801384,417,659,1.048624
"YG","CHANGE DIAGN","2012-12-27T18:14:28.000+09:00","Rework",2,6,0,0,"660",209,0,0,0,0,0,0.0515961647033691,10.28672,417,660,1.048624
"YG","CHANGE DIAGN","2012-12-27T18:14:28.000+09:00","Rework",7,6,1,0,"661",209,0,0,0,0,0,0.0349690914154053,10.211,417,661,1.048624
"DI","NEW","2012-12-27T18:15:24.000+09:00","normal",1,-1,0,0,"662",209,0,0,0,0,0,0.0540060997009277,10.914864,418,662,1.048624
"JDA","NEW","2012-12-27T19:44:52.000+09:00","normal",1,-1,0,0,"663",209,0,0,0,0,0,0.0420126914978027,10.919776,419,663,1.048624
