"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"case_154","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"597",2,0,0,0,0,0,1.30240869522095,32.936944,595,597,0.262192
"case_1540","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"598",2,0,0,0,0,0,0.0501899719238281,5.641768,596,598,0.524336
"case_1541","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"599",2,0,0,0,0,0,0.0127816200256348,5.26208,597,599,0.524336
"case_1542","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"600",2,0,0,0,0,0,0.0129189491271973,5.26296,598,600,0.524336
"case_1543","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"601",2,0,0,0,0,0,0.0124118328094482,5.263808,599,601,0.524336
"case_1544","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"602",2,0,0,0,0,0,0.0156996250152588,5.264528,600,602,0.524336
"case_1545","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"603",2,0,0,0,0,0,0.0125555992126465,5.265376,601,603,0.524336
"case_1546","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"604",2,0,0,0,0,0,0.0126938819885254,5.266096,602,604,0.524336
"case_1547","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"605",2,0,0,0,0,0,0.0127019882202148,5.266944,603,605,0.524336
"case_1548","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"606",2,0,0,0,0,0,0.0126543045043945,5.267664,604,606,0.524336
"case_1549","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"607",2,0,0,0,0,0,0.0124528408050537,5.268512,605,607,0.524336
"case_155","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"608",2,0,0,0,0,0,0.0215084552764893,5.269232,606,608,0.524336
"case_1550","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"609",2,0,0,0,0,0,0.0129687786102295,5.27008,607,609,0.524336
"case_1551","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"610",2,0,0,0,0,0,0.0129737854003906,5.2708,608,610,0.524336
"case_1552","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"611",2,0,0,0,0,0,0.0127327442169189,5.271648,609,611,0.524336
"case_1553","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"612",2,0,0,0,0,0,0.0128328800201416,5.272368,610,612,0.524336
"case_1554","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"613",2,0,0,0,0,0,0.0226588249206543,5.273216,611,613,0.524336
"case_1555","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"614",2,0,0,0,0,0,0.0127010345458984,5.273936,612,614,0.524336
"case_1556","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"615",2,0,0,0,0,0,0.0133495330810547,5.274784,613,615,0.524336
"case_1557","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"616",2,0,0,0,0,0,0.012519359588623,5.275504,614,616,0.524336
"case_1558","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"617",2,0,0,0,0,0,0.0130150318145752,5.276352,615,617,0.524336
"case_1559","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"618",2,0,0,0,0,0,0.0188963413238525,5.277072,616,618,0.524336
"case_156","Activity A","1970-01-01T09:00:00.000+09:00","Early",2,1,1,0,"619",2,0,0,0,0,0,0.0126323699951172,5.27792,617,619,0.524336
"case_1560","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"620",2,0,0,0,0,0,0.0122184753417969,5.2788,618,620,0.524336
"case_1561","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"621",2,0,0,0,0,0,0.0129024982452393,5.279616,619,621,0.524336
"case_1562","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"622",2,0,0,0,0,0,0.0189163684844971,5.280368,620,622,0.524336
"case_1563","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"623",2,0,0,0,0,0,0.0128462314605713,5.281184,621,623,0.524336
"case_1564","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"624",2,0,0,0,0,0,0.012451171875,5.281936,622,624,0.524336
"case_1565","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"625",2,0,0,0,0,0,0.0129976272583008,5.282752,623,625,0.524336
"case_1566","Activity A","1970-01-01T09:00:00.000+09:00","Late",2,2,1,0,"626",2,0,0,0,0,0,0.0188112258911133,5.283504,624,626,0.524336
