"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
3883,6,"2010-03-17T18:09:00.000+09:00","normal",4,-1,0,0,"380",105,0,0,0,0,0,1.71363401412964,NA,112,380,NA
90,6,"2010-03-17T18:49:00.000+09:00","normal",3,-1,0,0,"381",105,0,0,0,0,0,0.109330177307129,4.51336,112,381,0.262192
3168,6,"2010-03-17T19:05:00.000+09:00","normal",3,-1,0,0,"382",105,0,0,0,0,0,0.0483479499816895,4.1424,112,382,0.262192
2502,6,"2010-03-17T20:10:00.000+09:00","normal",3,-1,0,0,"383",105,1,0,0,0,0,0.0463876724243164,4.15172,112,383,0.262192
3203,1,"2010-03-17T22:26:00.000+09:00","normal",1,-1,0,0,"384",105,0,0,0,0,0,0.0456340312957764,3.80976,113,384,0.262192
2619,1,"2010-03-17T22:29:00.000+09:00","normal",1,-1,0,0,"385",105,0,0,0,0,0,0.0640156269073486,NA,114,385,NA
2619,8,"2010-03-17T22:29:00.000+09:00","normal",2,-1,0,1,"386",106,0,0,0,0,0,0.0429961681365967,4.005528,114,386,0.262192
92,6,"2010-03-18T18:27:00.000+09:00","normal",3,-1,0,0,"387",106,0,0,0,0,0,0.0459630489349365,4.1706,114,387,0.262192
2619,9,"2010-03-18T20:18:00.000+09:00","normal",3,-1,0,0,"388",106,0,0,0,0,0,0.0450809001922607,4.180136,114,388,0.262192
2874,1,"2010-03-18T20:38:00.000+09:00","normal",1,-1,0,0,"389",106,0,0,0,0,0,0.0435006618499756,3.830912,115,389,0.262192
1527,1,"2010-03-18T20:41:00.000+09:00","normal",1,-1,0,0,"390",106,0,0,0,0,0,0.0445568561553955,3.83576,116,390,0.262192
1527,1,"2010-03-18T20:41:00.000+09:00","normal",2,-1,0,1,"391",107,1,0,0,0,0,0.0423223972320557,4.026544,116,391,0.262192
1527,8,"2010-03-18T20:42:00.000+09:00","normal",3,-1,0,0,"392",107,1,0,0,0,0,0.0457985401153564,4.198344,116,392,0.262192
1527,6,"2010-03-18T20:42:00.000+09:00","normal",4,-1,0,0,"393",107,0,0,0,0,0,0.0462870597839355,3.955688,116,393,0.262192
2874,8,"2010-03-18T20:53:00.000+09:00","normal",2,-1,0,1,"394",108,0,0,0,0,0,0.048537015914917,4.040024,116,394,0.262192
2874,6,"2010-03-18T22:37:00.000+09:00","normal",3,-1,0,0,"395",108,0,0,0,0,0,0.045881986618042,4.215016,116,395,0.262192
3849,8,"2010-03-19T17:41:00.000+09:00","normal",2,-1,0,1,"396",109,1,0,0,0,0,0.0433585643768311,4.051088,116,396,0.262192
3849,6,"2010-03-19T17:41:00.000+09:00","normal",3,-1,0,0,"397",109,1,0,0,0,0,0.0393946170806885,4.2264,116,397,0.262192
10,8,"2010-03-19T17:47:00.000+09:00","normal",2,-1,0,1,"398",110,0,0,0,0,0,0.0459415912628174,4.060984,116,398,0.262192
10,6,"2010-03-19T17:47:00.000+09:00","normal",3,-1,0,0,"399",110,1,0,0,0,0,0.0468730926513672,4.238824,116,399,0.262192
3849,6,"2010-03-19T17:51:00.000+09:00","normal",4,-1,0,0,"400",110,0,0,0,0,0,0.0604403018951416,3.987848,116,400,0.262192
3187,8,"2010-03-19T20:09:00.000+09:00","normal",3,-1,0,0,"401",110,0,0,0,0,0,0.0458559989929199,4.251064,116,401,0.262192
3187,6,"2010-03-19T20:09:00.000+09:00","normal",4,-1,0,0,"402",110,1,0,0,0,0,0.0456254482269287,4.001184,116,402,0.262192
3187,6,"2010-03-19T20:10:00.000+09:00","normal",5,-1,0,0,"403",110,1,0,0,0,0,0.0451135635375977,3.785664,116,403,0.262192
4168,8,"2010-03-19T20:43:00.000+09:00","Early",1,1,1,0,"404",110,0,0,0,0,0,0.0540757179260254,3.885176,117,404,0.262192
4168,1,"2010-03-19T20:43:00.000+09:00","Early",2,1,1,1,"405",111,0,0,0,0,0,0.0455186367034912,4.089304,117,405,0.262192
4168,6,"2010-03-19T20:50:00.000+09:00","Early",3,1,1,0,"406",111,0,0,0,0,0,0.0473501682281494,4.273352,117,406,0.262192
2395,1,"2010-03-19T20:56:00.000+09:00","normal",1,-1,0,0,"407",111,0,0,0,0,0,0.0447850227355957,3.897224,118,407,0.262192
2410,1,"2010-03-19T21:00:00.000+09:00","normal",1,-1,0,0,"408",111,0,0,0,0,0,0.0567822456359863,3.902744,119,408,0.262192
