"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"BXA","NEW","2012-12-27T15:43:21.000+09:00","normal",1,-1,0,0,"639",202,0.470172424334825,0,0,0,0,3.20517730712891,NA,404,639,NA
"EHA","NEW","2012-12-27T15:45:18.000+09:00","normal",1,-1,0,0,"640",202,0.470184517414726,0,0,0,0,0.76589035987854,28.766984,405,640,1.048624
"EHA","CHANGE DIAGN","2012-12-27T15:45:33.000+09:00","normal",2,-1,0,1,"641",203,0.432565170776354,0,0,0,0,0.871657133102417,19.461848,405,641,1.048624
"OHA","NEW","2012-12-27T15:57:19.000+09:00","normal",1,-1,0,0,"642",203,0.470196572084617,0,0,0,0,1.09624767303467,28.453576,406,642,1.048624
"KF","NEW","2012-12-27T16:21:27.000+09:00","normal",1,-1,0,0,"643",203,0.470208588561244,0,0,0,0,0.939578294754028,28.501872,407,643,1.048624
"OHA","CHANGE DIAGN","2012-12-27T16:28:01.000+09:00","normal",2,-1,0,1,"644",204,0.431070247932155,0,0,0,0,0.803993701934814,19.515656,407,644,1.048624
"ZWA","NEW","2012-12-27T16:28:04.000+09:00","normal",1,-1,0,0,"645",204,0.470220567059608,0,0,0,0,0.718364000320435,28.55232,408,645,1.048624
"ZWA","CHANGE DIAGN","2012-12-27T16:28:19.000+09:00","normal",2,-1,0,1,"646",205,0.427461909915191,0,0,0,0,0.719199657440186,19.567256,408,646,1.048624
"QG","NEW","2012-12-27T16:39:43.000+09:00","normal",1,-1,0,0,"647",205,0.470232507792974,0,0,0,0,0.734495878219604,28.603064,409,647,1.048624
"JK","NEW","2012-12-27T16:42:51.000+09:00","normal",1,-1,0,0,"648",205,0.4702444109729,0,0,0,0,0.715964078903198,28.650616,410,648,1.048624
"JK","CHANGE DIAGN","2012-12-27T16:43:05.000+09:00","normal",2,-1,0,1,"649",206,0.429013107143303,0,0,0,0,0.756381750106812,19.621512,410,649,1.048624
"QXA","NEW","2012-12-27T16:45:18.000+09:00","normal",1,-1,0,0,"650",206,0.470256276809245,0,0,0,0,0.718122243881226,28.70136,411,650,1.048624
"JHA","NEW","2012-12-27T17:15:13.000+09:00","normal",1,-1,0,0,"651",206,0.470268105510193,0,0,0,0,0.722407579421997,28.74936,412,651,1.048624
"JHA","CHANGE DIAGN","2012-12-27T17:15:34.000+09:00","normal",2,-1,0,1,"652",207,0.429049891514009,0,0,0,0,0.723968267440796,19.675728,412,652,1.048624
"BDA","NEW","2012-12-27T17:19:40.000+09:00","normal",1,-1,0,0,"653",207,0.47027989728227,0,0,0,0,0.744862794876099,28.800104,413,653,1.048624
"BDA","CHANGE DIAGN","2012-12-27T17:21:24.000+09:00","normal",2,-1,0,1,"654",208,0.43029860374955,0,0,0,0,0.738113164901733,19.727,413,654,1.048624
"HY","NEW","2012-12-27T17:49:47.000+09:00","normal",1,-1,0,0,"655",208,0.470291652330357,0,0,0,0,0.723143577575684,28.850552,414,655,1.048624
"YO","NEW","2012-12-27T18:01:32.000+09:00","normal",1,-1,0,0,"656",208,0.47030337085771,0,0,0,0,0.693875789642334,28.8984,415,656,1.048624
"NY","NEW","2012-12-27T18:07:45.000+09:00","normal",1,-1,0,0,"657",208,0.470315053065976,0,0,0,0,0.757826328277588,28.9464,416,657,1.048624
"YG","NEW","2012-12-27T18:14:11.000+09:00","Rework",1,6,0,0,"658",208,0.47032669915521,0,0,0,0,0.712555646896362,28.994248,417,658,1.048624
"YG","NEW","2012-12-27T18:14:11.000+09:00","Rework",6,6,1,1,"659",209,0.787146544680825,0,0,0,1,0.728145122528076,19.787272,417,659,1.048624
"YG","CHANGE DIAGN","2012-12-27T18:14:28.000+09:00","Rework",2,6,0,0,"660",209,0.713344598784909,0,0,0,1,0.711198568344116,11.327768,417,660,1.048624
