"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
306,"New online application received","2017-03-17T00:29:23.655+09:00","normal",1,-1,0,0,"893",210,0,0,0,0,0,5.22006225585938,NA,306,893,NA
210,"Check for completeness","2017-03-17T00:32:19.441+09:00","normal",2,-1,0,1,"894",211,0,0,0,0,0,0.22663426399231,NA,306,894,NA
130,"Make decision","2017-03-17T00:33:09.125+09:00","normal",4,-1,0,0,"895",211,0,0,0,0,0,0.185422897338867,NA,306,895,NA
307,"New online application received","2017-03-17T00:34:27.827+09:00","normal",1,-1,0,0,"896",211,0,0,0,0,0,0.184062242507935,14.769976,307,896,1.048624
68,"Deliver card","2017-03-17T00:35:22.292+09:00","Early",6,2,1,0,"897",211,0,0,0,0,0,0.175387620925903,14.512336,307,897,1.048624
68,"EVENT 13 END","2017-03-17T00:35:22.292+09:00","Early",7,2,1,0,"898",211,0,0,0,0,0,0.157017707824707,14.264696,307,898,1.048624
211,"Check for completeness","2017-03-17T00:36:16.983+09:00","normal",2,-1,0,1,"899",212,0,0,0,0,0,0.172718048095703,14.947928,307,899,1.048624
308,"New online application received","2017-03-17T00:42:45.210+09:00","normal",1,-1,0,0,"900",212,0,0,0,0,0,0.160735130310059,14.799416,308,900,1.048624
309,"New online application received","2017-03-17T00:43:13.435+09:00","normal",1,-1,0,0,"901",212,0,0,0,0,0,0.184043645858765,14.809752,309,901,1.048624
310,"New online application received","2017-03-17T00:45:14.356+09:00","normal",1,-1,0,0,"902",212,0,0,0,0,0,0.174297332763672,14.81824,310,902,1.048624
212,"Check for completeness","2017-03-17T00:46:09.466+09:00","normal",2,-1,0,1,"903",213,0,0,0,0,0,0.476221084594727,14.980712,310,903,1.048624
311,"New online application received","2017-03-17T00:50:13.923+09:00","normal",1,-1,0,0,"904",213,0,0,0,0,0,0.159417867660522,14.834808,311,904,1.048624
214,"Check for completeness","2017-03-17T00:53:21.158+09:00","normal",2,-1,0,1,"905",214,0,0,0,0,0,0.162889003753662,14.997784,311,905,1.048624
312,"New online application received","2017-03-17T00:53:56.302+09:00","normal",1,-1,0,0,"906",214,0,0,0,0,0,0.158200263977051,NA,312,906,NA
313,"New online application received","2017-03-17T00:59:56.380+09:00","normal",1,-1,0,0,"907",214,0,0,0,0,0,0.156945466995239,14.860896,313,907,1.048624
138,"Perform checks","2017-03-17T01:03:44.503+09:00","normal",3,-1,0,0,"908",214,0,0,0,0,0,0.172173976898193,14.946512,313,908,1.048624
213,"Check for completeness","2017-03-17T01:04:14.738+09:00","normal",2,-1,0,1,"909",215,0,0,0,0,0,0.159041166305542,15.030096,313,909,1.048624
215,"Check for completeness","2017-03-17T01:05:44.748+09:00","normal",2,-1,0,1,"910",216,0,0,0,0,0,0.180325269699097,15.040088,313,910,1.048624
59,"info received","2017-03-17T01:08:10.441+09:00","normal",4,-1,0,0,"911",216,0,0,0,0,0,0.166800022125244,14.981408,313,911,1.048624
314,"New online application received","2017-03-17T01:10:53.977+09:00","normal",1,-1,0,0,"912",216,0,0,0,0,0,0.169528245925903,14.896432,314,912,1.048624
