"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
306,"New online application received","2017-03-17T00:29:23.655+09:00","normal",1,-1,0,0,"893",101,0,0,0,0,0,1.57407999038696,NA,197,339,NA
210,"Check for completeness","2017-03-17T00:32:19.441+09:00","normal",2,-1,0,1,"894",102,0,0,0,0,0,0.110514640808105,9.1716,197,340,1.048624
130,"Make decision","2017-03-17T00:33:09.125+09:00","normal",4,-1,0,0,"895",102,0,0,0,0,0,0.0410349369049072,NA,196,337,NA
307,"New online application received","2017-03-17T00:34:27.827+09:00","normal",1,-1,0,0,"896",102,0,0,0,0,0,0.0613975524902344,NA,197,338,NA
211,"Check for completeness","2017-03-17T00:36:16.983+09:00","normal",2,-1,0,1,"899",103,0,0,0,0,0,0.0503230094909668,8.790696,197,339,1.048624
308,"New online application received","2017-03-17T00:42:45.210+09:00","normal",1,-1,0,0,"900",103,0,0,0,0,0,0.057363748550415,8.700952,197,336,1.048624
309,"New online application received","2017-03-17T00:43:13.435+09:00","normal",1,-1,0,0,"901",103,0,0,0,0,0,0.051727294921875,8.704416,198,337,1.048624
310,"New online application received","2017-03-17T00:45:14.356+09:00","normal",1,-1,0,0,"902",103,0,0,0,0,0,0.0493988990783691,8.70812,199,338,1.048624
212,"Check for completeness","2017-03-17T00:46:09.466+09:00","normal",2,-1,0,1,"903",104,0,0,0,0,0,0.0787026882171631,8.791872,199,339,1.048624
311,"New online application received","2017-03-17T00:50:13.923+09:00","normal",1,-1,0,0,"904",104,0,0,0,0,0,0.0642228126525879,8.70624,199,337,1.048624
214,"Check for completeness","2017-03-17T00:53:21.158+09:00","normal",2,-1,0,1,"905",105,0,0,0,0,0,0.0544085502624512,8.789288,199,338,1.048624
312,"New online application received","2017-03-17T00:53:56.302+09:00","normal",1,-1,0,0,"906",105,0,0,0,0,0,0.12251877784729,8.704,199,336,1.048624
313,"New online application received","2017-03-17T00:59:56.380+09:00","normal",1,-1,0,0,"907",105,0,0,0,0,0,0.0534875392913818,8.707464,200,337,1.048624
138,"Perform checks","2017-03-17T01:03:44.503+09:00","normal",3,-1,0,0,"908",105,1,0,0,0,0,0.048133373260498,8.445752,200,338,1.048624
213,"Check for completeness","2017-03-17T01:04:14.738+09:00","normal",2,-1,0,1,"909",106,0,0,0,0,0,0.0706765651702881,8.790864,200,339,1.048624
215,"Check for completeness","2017-03-17T01:05:44.748+09:00","normal",2,-1,0,1,"910",107,0,0,0,0,0,0.0500087738037109,8.782808,199,336,1.048624
314,"New online application received","2017-03-17T01:10:53.977+09:00","normal",1,-1,0,0,"912",107,0,0,0,0,0,0.0507049560546875,8.698,199,333,1.048624
140,"Perform checks","2017-03-17T01:13:38.238+09:00","normal",3,-1,0,0,"915",107,1,0,0,0,0,0.074270486831665,8.435864,199,334,1.048624
315,"New online application received","2017-03-17T01:23:26.414+09:00","normal",1,-1,0,0,"916",107,0,0,0,0,0,0.0487568378448486,8.703344,200,335,1.048624
216,"Check for completeness","2017-03-17T01:29:06.991+09:00","normal",2,-1,0,1,"919",108,0,0,0,0,0,0.0771036148071289,8.784144,200,336,1.048624
316,"New online application received","2017-03-17T01:29:47.165+09:00","normal",1,-1,0,0,"920",108,0,0,0,0,0,0.0574672222137451,8.701104,200,334,1.048624
139,"Perform checks","2017-03-17T01:31:54.395+09:00","normal",3,-1,0,0,"921",108,0,0,0,0,0,0.0912208557128906,8.438128,200,335,1.048624
317,"New online application received","2017-03-17T01:32:11.501+09:00","normal",1,-1,0,0,"922",108,0,0,0,0,0,0.480241060256958,8.707376,201,336,1.048624
135,"Make decision","2017-03-17T01:34:42.486+09:00","normal",4,-1,0,0,"924",108,0,0,0,0,0,0.0406172275543213,8.383704,201,337,1.048624
318,"New online application received","2017-03-17T01:34:48.156+09:00","normal",1,-1,0,0,"925",108,0,0,0,0,0,0.0459532737731934,8.712416,202,338,1.048624
136,"Perform checks","2017-03-17T01:36:17.949+09:00","normal",3,-1,0,0,"928",108,0,0,0,0,0,0.0458619594573975,8.448136,202,339,1.048624
138,"Make decision","2017-03-17T01:39:35.178+09:00","normal",4,-1,0,0,"929",108,0,0,0,0,0,0.0471956729888916,8.390368,202,340,1.048624
319,"New online application received","2017-03-17T01:41:57.128+09:00","Replace",1,5,0,0,"930",108,0,0,0,0,0,0.0756881237030029,8.72072,203,341,1.048624
320,"New online application received","2017-03-17T01:43:27.333+09:00","normal",1,-1,0,0,"931",108,0,0,0,0,0,0.0516479015350342,8.723864,204,342,1.048624
321,"New online application received","2017-03-17T01:44:57.193+09:00","normal",1,-1,0,0,"932",108,0,0,0,0,0,0.0546174049377441,8.727912,205,343,1.048624
322,"New online application received","2017-03-17T01:46:06.466+09:00","normal",1,-1,0,0,"933",108,0,0,0,0,0,0.0447635650634766,8.731056,206,344,1.048624
323,"New online application received","2017-03-17T01:53:22.033+09:00","normal",1,-1,0,0,"934",108,0,0,0,0,0,0.0535590648651123,8.73508,207,345,1.048624
324,"New online application received","2017-03-17T01:53:50.507+09:00","normal",1,-1,0,0,"935",108,0,0,0,0,0,0.069352388381958,8.738224,208,346,1.048624
325,"New online application received","2017-03-17T01:55:20.464+09:00","normal",1,-1,0,0,"936",108,0,0,0,0,0,0.0550193786621094,8.742272,209,347,1.048624
326,"New online application received","2017-03-17T01:55:31.171+09:00","normal",1,-1,0,0,"937",108,0,0,0,0,0,0.0629572868347168,8.745416,210,348,1.048624
327,"New online application received","2017-03-17T01:57:40.923+09:00","normal",1,-1,0,0,"939",108,0,0,0,0,0,0.0533185005187988,8.74944,211,349,1.048624
122,"info received","2017-03-17T12:31:37.011+09:00","normal",4,-1,0,0,"944",108,0,0,0,0,0,0.433270215988159,13.67196,211,350,1.048624
115,"info received","2017-03-17T15:23:14.298+09:00","normal",4,-1,0,0,"946",108,0,0,0,0,0,0.0576915740966797,8.955032,212,351,1.048624
116,"info received","2017-03-17T17:55:30.701+09:00","normal",4,-1,0,0,"948",108,0,0,0,0,0,0.0583477020263672,8.5538,212,352,1.048624
328,"New online application received","2017-03-17T18:00:52.005+09:00","normal",1,-1,0,0,"949",108,0,0,0,0,0,0.0601675510406494,8.962072,213,353,1.048624
140,"Make decision","2017-03-17T18:10:19.838+09:00","normal",4,-1,0,0,"954",108,1,0,0,0,0,0.0683083534240723,8.56044,213,354,1.048624
329,"New online application received","2017-03-17T18:13:41.401+09:00","normal",1,-1,0,0,"956",108,0,0,0,0,0,0.057481050491333,8.968368,214,355,1.048624
142,"Perform checks","2017-03-17T18:23:29.464+09:00","normal",3,-1,0,0,"958",108,0,0,0,0,0,0.0555245876312256,8.599768,214,356,1.048624
330,"New online application received","2017-03-17T18:26:14.482+09:00","normal",1,-1,0,0,"959",108,0,0,0,0,0,0.0769550800323486,8.975384,215,357,1.048624
331,"New online application received","2017-03-17T18:28:16.068+09:00","normal",1,-1,0,0,"961",108,0,0,0,0,0,0.0555484294891357,8.979168,216,358,1.048624
141,"Perform checks","2017-03-17T18:31:04.699+09:00","normal",3,-1,0,0,"962",108,1,0,0,0,0,0.069432258605957,8.609056,216,359,1.048624
332,"New online application received","2017-03-17T18:32:57.541+09:00","normal",1,-1,0,0,"964",108,0,0,0,0,0,0.0550181865692139,8.986328,217,360,1.048624
139,"Make decision","2017-03-17T18:37:40.677+09:00","normal",4,-1,0,0,"967",108,1,0,0,0,0,0.0736687183380127,8.617616,217,361,1.048624
333,"New online application received","2017-03-17T18:37:42.241+09:00","normal",1,-1,0,0,"968",108,0,0,0,0,0,0.057079553604126,8.992624,218,362,1.048624
334,"New online application received","2017-03-17T18:38:52.063+09:00","normal",1,-1,0,0,"969",108,0,0,0,0,0,0.12593674659729,8.997496,219,363,1.048624
217,"Check for completeness","2017-03-17T18:39:58.736+09:00","normal",2,-1,0,1,"970",109,0,0,0,0,0,0.0623598098754883,9.00004,219,364,1.048624
146,"Perform checks","2017-03-17T18:43:35.441+09:00","normal",3,-1,0,0,"971",109,1,0,0,0,0,0.0574307441711426,8.614056,218,361,1.048624
221,"Check for completeness","2017-03-17T18:43:41.980+09:00","Early",2,4,0,1,"972",110,0,0,0,0,0,0.0454678535461426,8.995608,218,362,1.048624
136,"Make decision","2017-03-17T18:45:21.272+09:00","normal",4,-1,0,0,"973",110,1,0,0,0,0,0.0772254467010498,8.615064,217,360,1.048624
335,"New online application received","2017-03-17T18:49:31.871+09:00","normal",1,-1,0,0,"974",110,0,0,0,0,0,0.0535182952880859,8.99048,218,361,1.048624
220,"Check for completeness","2017-03-17T18:49:39.515+09:00","normal",2,-1,0,1,"975",111,0,0,0,0,0,0.0577070713043213,8.994096,218,362,1.048624
336,"New online application received","2017-03-17T18:50:44.013+09:00","normal",1,-1,0,0,"976",111,0,0,0,0,0,0.0517220497131348,8.985624,218,359,1.048624
218,"Check for completeness","2017-03-17T18:51:25.458+09:00","normal",2,-1,0,1,"977",112,0,0,0,0,0,0.0730981826782227,8.989784,218,360,1.048624
219,"Check for completeness","2017-03-17T18:51:50.898+09:00","normal",2,-1,0,1,"978",113,0,0,0,0,0,0.0581586360931396,8.982304,217,358,1.048624
142,"Make decision","2017-03-17T18:56:23.053+09:00","normal",4,-1,0,0,"979",113,0,0,0,0,0,0.0504505634307861,8.56312,216,355,1.048624
337,"New online application received","2017-03-17T18:57:53.693+09:00","normal",1,-1,0,0,"980",113,0,0,0,0,0,0.0616459846496582,8.976816,217,356,1.048624
149,"Perform checks","2017-03-17T19:08:29.788+09:00","normal",3,-1,0,0,"982",113,0,0,0,0,0,0.0712223052978516,8.598448,217,357,1.048624
338,"New online application received","2017-03-17T19:11:28.497+09:00","normal",1,-1,0,0,"983",113,0,0,0,0,0,0.0626358985900879,8.983112,218,358,1.048624
223,"Check for completeness","2017-03-17T19:12:49.243+09:00","normal",2,-1,0,1,"984",114,0,0,0,0,0,0.0564799308776855,8.985504,218,359,1.048624
224,"Check for completeness","2017-03-17T19:18:14.856+09:00","normal",2,-1,0,1,"985",115,0,0,0,0,0,0.064384937286377,8.97648,217,356,1.048624
339,"New online application received","2017-03-17T19:19:12.068+09:00","normal",1,-1,0,0,"988",115,0,0,0,0,0,0.054936408996582,8.969936,217,353,1.048624
141,"Make decision","2017-03-17T19:24:21.769+09:00","normal",4,-1,0,0,"991",115,0,0,0,0,0,0.057894229888916,8.52644,217,354,1.048624
222,"Check for completeness","2017-03-17T19:24:58.035+09:00","normal",2,-1,0,1,"992",116,0,0,0,0,0,0.05122971534729,8.973832,217,355,1.048624
146,"Make decision","2017-03-17T19:26:59.173+09:00","normal",4,-1,0,0,"993",116,0,0,0,0,0,0.0699570178985596,8.521624,216,352,1.048624
340,"New online application received","2017-03-17T19:35:55.141+09:00","normal",1,-1,0,0,"997",116,0,0,0,0,0,0.0528299808502197,8.969936,217,353,1.048624
226,"Check for completeness","2017-03-17T19:40:22.983+09:00","Rework",2,4,0,0,"998",116,0,0,0,0,0,0.0475118160247803,8.607312,217,354,1.048624
226,"Check for completeness","2017-03-17T19:40:22.983+09:00","Rework",5,4,1,0,"999",116,0,0,0,0,0,0.0765233039855957,8.572064,217,355,1.048624
341,"New online application received","2017-03-17T19:44:23.068+09:00","normal",1,-1,0,0,"1000",116,0,0,0,0,0,0.0596427917480469,8.978408,218,356,1.048624
225,"Check for completeness","2017-03-17T19:45:01.391+09:00","normal",2,-1,0,1,"1001",117,0,0,0,0,0,0.0718317031860352,8.980872,218,357,1.048624
227,"Check for completeness","2017-03-17T19:47:45.096+09:00","normal",2,-1,0,1,"1002",118,0,0,0,0,0,0.0663003921508789,8.973824,217,355,1.048624
342,"New online application received","2017-03-17T19:49:03.059+09:00","normal",1,-1,0,0,"1003",118,0,0,0,0,0,0.0882527828216553,8.967416,217,352,1.048624
343,"New online application received","2017-03-17T19:52:57.270+09:00","normal",1,-1,0,0,"1004",118,0,0,0,0,0,0.0480225086212158,8.971528,218,353,1.048624
228,"Check for completeness","2017-03-17T19:56:26.580+09:00","normal",2,-1,0,1,"1005",119,0,0,0,0,0,0.0533201694488525,8.970672,218,354,1.048624
344,"New online application received","2017-03-17T19:57:29.295+09:00","normal",1,-1,0,0,"1006",119,0,0,0,0,0,0.0644454956054688,8.966832,218,351,1.048624
345,"New online application received","2017-03-17T20:02:29.500+09:00","normal",1,-1,0,0,"1007",119,0,0,0,0,0,0.0634980201721191,8.971336,219,352,1.048624
144,"Perform checks","2017-03-17T20:03:04.177+09:00","normal",3,-1,0,0,"1008",119,0,0,0,0,0,0.0484309196472168,8.59944,219,353,1.048624
346,"New online application received","2017-03-17T20:05:03.225+09:00","normal",1,-1,0,0,"1009",119,0,0,0,0,0,0.0684986114501953,8.977632,220,354,1.048624
153,"Perform checks","2017-03-17T20:09:09.982+09:00","normal",3,-1,0,0,"1010",119,0,0,0,0,0,0.0542993545532227,8.606936,220,355,1.048624
151,"Perform checks","2017-03-17T20:11:06.282+09:00","normal",3,-1,0,0,"1011",119,1,0,0,0,0,0.0464859008789062,8.612176,220,356,1.048624
347,"New online application received","2017-03-17T20:12:03.417+09:00","normal",1,-1,0,0,"1012",119,0,0,0,0,0,0.0533082485198975,8.987184,221,357,1.048624
348,"New online application received","2017-03-17T20:16:01.197+09:00","normal",1,-1,0,0,"1013",119,0,0,0,0,0,0.068758487701416,8.990968,222,358,1.048624
349,"New online application received","2017-03-17T20:17:36.364+09:00","normal",1,-1,0,0,"1014",119,0,0,0,0,0,0.0496761798858643,8.9958,223,359,1.048624
229,"Check for completeness","2017-03-17T20:20:14.256+09:00","normal",2,-1,0,1,"1015",120,0,0,0,0,0,0.0505032539367676,8.990184,223,360,1.048624
157,"Perform checks","2017-03-17T20:24:27.968+09:00","normal",3,-1,0,0,"1016",120,1,0,0,0,0,0.0429420471191406,8.617016,222,358,1.048624
350,"New online application received","2017-03-17T20:26:19.717+09:00","normal",1,-1,0,0,"1017",120,0,0,0,0,0,0.051292896270752,8.9958,223,359,1.048624
351,"New online application received","2017-03-17T20:37:20.431+09:00","normal",1,-1,0,0,"1020",120,0,0,0,0,0,0.0511558055877686,8.999704,224,360,1.048624
352,"New online application received","2017-03-17T20:39:27.366+09:00","normal",1,-1,0,0,"1021",120,0,0,0,0,0,0.0487227439880371,9.0046,225,361,1.048624
144,"Make decision","2017-03-17T20:42:33.638+09:00","normal",4,-1,0,0,"1022",120,1,0,0,0,0,0.06437087059021,8.586712,225,362,1.048624
230,"Check for completeness","2017-03-17T20:42:51.097+09:00","normal",2,-1,0,1,"1023",121,0,0,0,0,0,0.0487465858459473,8.997856,225,363,1.048624
231,"Check for completeness","2017-03-17T20:45:11.492+09:00","normal",2,-1,0,1,"1024",122,0,0,0,0,0,0.0493385791778564,8.990208,224,360,1.048624
149,"Make decision","2017-03-17T20:48:54.422+09:00","normal",4,-1,0,0,"1025",122,1,0,0,0,0,0.0575325489044189,8.577056,223,358,1.048624
232,"Check for completeness","2017-03-17T20:50:10.179+09:00","normal",2,-1,0,1,"1026",123,0,0,0,0,0,0.0611851215362549,8.985904,223,359,1.048624
233,"Check for completeness","2017-03-17T20:52:54.264+09:00","Insert",4,1,1,1,"1027",124,0,0,0,0,0,0.0631856918334961,8.976784,222,356,1.048624
127,"info received","2017-03-17T20:54:20.102+09:00","normal",4,-1,0,0,"1028",124,0,0,0,0,0,0.0489258766174316,8.979392,222,353,1.048624
353,"New online application received","2017-03-17T21:01:06.077+09:00","normal",1,-1,0,0,"1029",124,0,0,0,0,0,0.0631546974182129,8.983896,223,354,1.048624
354,"New online application received","2017-03-17T21:01:13.796+09:00","Replace",1,3,0,0,"1030",124,0,0,0,0,0,0.0522575378417969,8.988008,224,355,1.048624
159,"Perform checks","2017-03-17T21:01:38.060+09:00","normal",3,-1,0,0,"1031",124,1,0,0,0,0,0.0660107135772705,8.603576,224,356,1.048624
355,"New online application received","2017-03-17T21:02:40.973+09:00","normal",1,-1,0,0,"1032",124,0,0,0,0,0,0.047217845916748,8.995048,225,357,1.048624
356,"New online application received","2017-03-17T21:04:10.315+09:00","normal",1,-1,0,0,"1033",124,0,0,0,0,0,0.0548121929168701,8.998832,226,358,1.048624
235,"Check for completeness","2017-03-17T21:06:52.827+09:00","normal",2,-1,0,1,"1034",125,0,0,0,0,0,0.0505380630493164,8.986072,226,359,1.048624
