"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","w-leverage","t1","t2","t3","tn","w-tn","time"
103,"Prepare starter","2020-09-17T03:44:39.165+09:00","normal",7,-1,0,0,"1201",101,0.999999999999999,1.16231381923066,0,0,0,1,1,0.125420808792114
102,"Prepare starter","2020-09-17T03:44:40.735+09:00","normal",7,-1,0,0,"1202",101,0.499999999999999,0.58403696119954,0,0,0,0,0,0.07547926902771
104,"Review order","2020-09-17T03:44:50.120+09:00","Early",3,5,0,0,"1203",101,0.999999999999943,1.20606887042245,0,0,0,1,1,0.0525267124176025
101,"Bring food","2020-09-17T03:45:12.727+09:00","SkipSequence",8,4,1,0,"1204",101,1,1.14955523015941,0,0,0,1,1,0.0669245719909668
102,"prepare drinks","2020-09-17T03:45:14.492+09:00","normal",8,-1,0,0,"1205",101,0.999999999999995,1.14585890154237,0,0,0,1,1,0.0655989646911621
105,"Take order","2020-09-17T03:45:25.489+09:00","normal",2,-1,0,1,"1206",102,0.999999999999833,1.19568035011232,0,0,0,1,1,0.0642118453979492
102,"Bring drinks","2020-09-17T03:45:40.945+09:00","normal",9,-1,0,0,"1207",102,0.999999999999996,1.10992058982818,0,0,0,1,1,0.0961682796478271
105,"Review order","2020-09-17T03:46:07.217+09:00","normal",3,-1,0,0,"1208",102,0.500000000000008,0.600070656063628,0,0,0,0,0,0.0539758205413818
102,"Review drinks","2020-09-17T03:46:13.573+09:00","normal",10,-1,0,0,"1209",102,1,1.07876762704472,0,0,0,1,1,0.0531957149505615
102,"Prepare main course","2020-09-17T03:46:23.848+09:00","normal",11,-1,0,0,"1210",102,0.999999999999999,1.02938812492264,0,0,0,1,1,0.0633676052093506
102,"Signal food complete","2020-09-17T03:46:28.848+09:00","normal",12,-1,0,0,"1211",102,0.999999999999999,0.969966460644097,0,0,0,1,1,0.0613365173339844
100,"Deliver to customer","2020-09-17T03:46:36.596+09:00","normal",10,-1,0,0,"1212",102,0.999999999999998,1.08279343973255,0,0,0,1,1,0.31248927116394
100,"EVENT 8 END","2020-09-17T03:46:36.596+09:00","normal",11,-1,0,0,"1213",102,0.0331481481481485,0.0342860137122547,0,0,0,0,0,0.0664012432098389
102,"Bring food","2020-09-17T03:47:01.733+09:00","normal",13,-1,0,0,"1214",102,0.999999999999998,0.906043995554755,0,0,0,1,1,0.104456663131714
107,"Take order","2020-09-17T03:47:36.811+09:00","normal",2,-1,0,1,"1215",103,1.00000000000001,1.20359479169375,0,0,0,1,1,0.0565965175628662
103,"Prepare main course","2020-09-17T03:47:43.383+09:00","normal",8,-1,0,0,"1216",103,0.999999999999998,1.15139010542763,0,0,0,1,1,0.0543334484100342
