"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"BXA","NEW","2012-12-27T15:43:21.000+09:00","normal",1,-1,0,0,"639",202,0,0,0,0,0,2.59211039543152,NA,404,639,NA
"EHA","NEW","2012-12-27T15:45:18.000+09:00","normal",1,-1,0,0,"640",202,0,0,0,0,0,0.142489194869995,11.21448,405,640,1.048624
"EHA","CHANGE DIAGN","2012-12-27T15:45:33.000+09:00","normal",2,-1,0,1,"641",203,1,0,0,0,0,0.0890305042266846,NA,405,641,NA
"OHA","NEW","2012-12-27T15:57:19.000+09:00","normal",1,-1,0,0,"642",203,0,0,0,0,0,0.0639579296112061,10.840408,406,642,1.048624
"KF","NEW","2012-12-27T16:21:27.000+09:00","normal",1,-1,0,0,"643",203,0,0,0,0,0,0.0755922794342041,10.845344,407,643,1.048624
"OHA","CHANGE DIAGN","2012-12-27T16:28:01.000+09:00","normal",2,-1,0,1,"644",204,0,0,0,0,0,0.145349264144897,10.745792,407,644,1.048624
"ZWA","NEW","2012-12-27T16:28:04.000+09:00","normal",1,-1,0,0,"645",204,0,0,0,0,0,0.0735859870910645,10.852112,408,645,1.048624
"ZWA","CHANGE DIAGN","2012-12-27T16:28:19.000+09:00","normal",2,-1,0,1,"646",205,0,0,0,0,0,0.0867111682891846,10.7544,408,646,1.048624
"QG","NEW","2012-12-27T16:39:43.000+09:00","normal",1,-1,0,0,"647",205,0,0,0,0,0,0.0747146606445312,10.85952,409,647,1.048624
"JK","NEW","2012-12-27T16:42:51.000+09:00","normal",1,-1,0,0,"648",205,0,0,0,0,0,0.0978109836578369,10.863392,410,648,1.048624
"JK","CHANGE DIAGN","2012-12-27T16:43:05.000+09:00","normal",2,-1,0,1,"649",206,0,0,0,0,0,0.0820698738098145,10.765144,410,649,1.048624
"QXA","NEW","2012-12-27T16:45:18.000+09:00","normal",1,-1,0,0,"650",206,0,0,0,0,0,0.559320449829102,10.87108,411,650,1.048624
"JHA","NEW","2012-12-27T17:15:13.000+09:00","normal",1,-1,0,0,"651",206,0,0,0,0,0,0.0794448852539062,10.875096,412,651,1.048624
"JHA","CHANGE DIAGN","2012-12-27T17:15:34.000+09:00","normal",2,-1,0,1,"652",207,1,0,0,0,0,0.0667014122009277,10.776344,412,652,1.048624
"BDA","NEW","2012-12-27T17:19:40.000+09:00","normal",1,-1,0,0,"653",207,0,0,0,0,0,0.0643119812011719,10.882504,413,653,1.048624
"BDA","CHANGE DIAGN","2012-12-27T17:21:24.000+09:00","normal",2,-1,0,1,"654",208,1,0,0,0,0,0.0658297538757324,10.784104,413,654,1.048624
"HY","NEW","2012-12-27T17:49:47.000+09:00","normal",1,-1,0,0,"655",208,0,0,0,0,0,0.0673198699951172,10.889272,414,655,1.048624
"YO","NEW","2012-12-27T18:01:32.000+09:00","normal",1,-1,0,0,"656",208,0,0,0,0,0,0.0768260955810547,10.89376,415,656,1.048624
"NY","NEW","2012-12-27T18:07:45.000+09:00","normal",1,-1,0,0,"657",208,0,0,0,0,0,0.0939271450042725,10.89808,416,657,1.048624
"YG","NEW","2012-12-27T18:14:11.000+09:00","Rework",1,6,0,0,"658",208,0,0,0,0,0,0.0774240493774414,10.902592,417,658,1.048624
"YG","NEW","2012-12-27T18:14:11.000+09:00","Rework",6,6,1,1,"659",209,0,0,0,0,0,0.0676381587982178,10.801384,417,659,1.048624
"YG","CHANGE DIAGN","2012-12-27T18:14:28.000+09:00","Rework",2,6,0,0,"660",209,0,0,0,0,0,0.0771801471710205,10.28672,417,660,1.048624
"YG","CHANGE DIAGN","2012-12-27T18:14:28.000+09:00","Rework",7,6,1,0,"661",209,0,0,0,0,0,0.0639398097991943,10.211,417,661,1.048624
"DI","NEW","2012-12-27T18:15:24.000+09:00","normal",1,-1,0,0,"662",209,0,0,0,0,0,0.0960397720336914,10.914864,418,662,1.048624
"JDA","NEW","2012-12-27T19:44:52.000+09:00","normal",1,-1,0,0,"663",209,0,0,0,0,0,0.0697836875915527,10.919776,419,663,1.048624
"JNA","NEW","2012-12-27T19:54:31.000+09:00","SkipSequence",1,3,0,0,"664",209,0,0,0,0,0,0.0923440456390381,10.923672,420,664,1.048624
"WY","NEW","2012-12-27T20:24:00.000+09:00","normal",1,-1,0,0,"665",209,0,0,0,0,0,0.0746631622314453,10.928608,421,665,1.048624
"ZL","NEW","2012-12-27T20:27:02.000+09:00","Early",2,1,1,0,"666",209,0,0,0,0,0,0.0900216102600098,10.932504,422,666,1.048624
"TSA","NEW","2012-12-27T20:30:49.000+09:00","normal",1,-1,0,0,"667",209,0,0,0,0,0,0.0701050758361816,10.937416,423,667,1.048624
"QN","NEW","2012-12-27T21:16:47.000+09:00","normal",1,-1,0,0,"668",209,0,0,0,0,0,0.0862066745758057,10.941312,424,668,1.048624
"DI","CHANGE DIAGN","2012-12-27T22:27:40.000+09:00","normal",2,-1,0,1,"669",210,0,0,0,0,0,0.0830385684967041,10.831328,424,669,1.048624
"TLA","NEW","2012-12-27T22:53:13.000+09:00","normal",1,-1,0,0,"670",210,0,0,0,0,0,0.0694806575775146,10.948728,425,670,1.048624
"EMA","NEW","2012-12-27T22:53:15.000+09:00","normal",1,-1,0,0,"671",210,0,0,0,0,0,0.101542949676514,10.953008,426,671,1.048624
"EUA","NEW","2012-12-27T22:54:32.000+09:00","normal",1,-1,0,0,"672",210,0,0,0,0,0,0.0786879062652588,10.957536,427,672,1.048624
"HGB","NEW","2012-12-27T22:56:12.000+09:00","normal",1,-1,0,0,"673",210,0,0,0,0,0,0.0742950439453125,10.961816,428,673,1.048624
"PGB","NEW","2012-12-27T22:56:21.000+09:00","normal",1,-1,0,0,"674",210,0,0,0,0,0,0.0878369808197021,10.966368,429,674,1.048624
"EEA","NEW","2012-12-27T22:59:57.000+09:00","normal",1,-1,0,0,"675",210,0,0,0,0,0,0.068702220916748,10.970648,430,675,1.048624
"MUA","NEW","2012-12-27T23:14:32.000+09:00","normal",1,-1,0,0,"676",210,0,0,0,0,0,0.09629225730896,10.975176,431,676,1.048624
