"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time"
"case_10549","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"604",2,0.00165562913907285,0,0,0,0,0.257901668548584
"case_10550","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"605",2,0.00165562913907285,0,0,0,0,0.0459890365600586
"case_10551","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"606",2,0.00165562913907285,0,0,0,0,0.0330801010131836
"case_10552","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"607",2,0.00165562913907285,0,0,0,0,0.0321338176727295
"case_10553","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"608",2,0.00165562913907285,0,0,0,0,0.0562300682067871
"case_10554","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"609",2,0.00165562913907285,0,0,0,0,0.0249145030975342
"case_10555","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"610",2,0.00165562913907285,0,0,0,0,0.0283675193786621
"case_10556","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"611",2,0.00165562913907285,0,0,0,0,0.245020627975464
"case_10557","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"612",2,0.00165562913907285,0,0,0,0,0.0197789669036865
"case_10558","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"613",2,0.00165562913907285,0,0,0,0,0.0227787494659424
"case_10559","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"614",2,0.00165562913907285,0,0,0,0,0.0288918018341064
"case_1056","Activity A","1970-01-01T09:00:00.000+09:00","Insert",2,1,1,0,"615",2,0.00165562913907285,0,0,0,0,0.0211310386657715
"case_10560","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"616",2,0.00165562913907285,0,0,0,0,0.0225486755371094
"case_10561","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"617",2,0.00165562913907285,0,0,0,0,0.0271286964416504
"case_10562","Activity A","1970-01-01T09:00:00.000+09:00","Rework",1,7,0,0,"618",2,0.00165562913907285,0,0,0,0,0.0245118141174316
"case_10563","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"619",2,0.00165562913907285,0,0,0,0,0.028416633605957
"case_10564","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"620",2,0.00165562913907285,0,0,0,0,0.0240306854248047
"case_10565","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"621",2,0.00165562913907285,0,0,0,0,0.0312149524688721
"case_10566","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"622",2,0.00165562913907285,0,0,0,0,0.0214660167694092
"case_10567","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"623",2,0.00165562913907285,0,0,0,0,0.0330679416656494
"case_10568","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"624",2,0.00165562913907285,0,0,0,0,0.030003547668457
"case_10569","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"625",2,0.00165562913907285,0,0,0,0,0.0320935249328613
"case_1057","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"626",2,0.00165562913907285,0,0,0,0,0.0279395580291748
