"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"case_10549","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"604",2,0,0,0,0,0,1.69111776351929,55.334336,602,604,1.048624
"case_10550","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"605",2,0,0,0,0,0,0.0675654411315918,14.735656,603,605,2.0972
"case_10551","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"606",2,0,0,0,0,0,0.0649046897888184,14.285096,604,606,2.0972
"case_10552","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"607",2,0,0,0,0,0,0.0399830341339111,14.285944,605,607,2.0972
"case_10553","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"608",2,0,0,0,0,0,0.36007022857666,14.286664,606,608,2.0972
"case_10554","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"609",2,0,0,0,0,0,0.0287353992462158,14.287512,607,609,2.0972
"case_10555","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"610",2,0,0,0,0,0,0.041156530380249,14.288232,608,610,2.0972
"case_10556","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"611",2,0,0,0,0,0,0.0254666805267334,14.28908,609,611,2.0972
"case_10557","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"612",2,0,0,0,0,0,0.0355081558227539,14.2898,610,612,2.0972
"case_10558","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"613",2,0,0,0,0,0,0.0289688110351562,14.290648,611,613,2.0972
"case_10559","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"614",2,0,0,0,0,0,0.0342652797698975,14.291368,612,614,2.0972
"case_1056","Activity A","1970-01-01T09:00:00.000+09:00","Insert",2,1,1,0,"615",2,0,0,0,0,0,0.0250029563903809,14.292216,613,615,2.0972
"case_10560","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"616",2,0,0,0,0,0,0.0250942707061768,14.292936,614,616,2.0972
"case_10561","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"617",2,0,0,0,0,0,0.0249693393707275,14.293784,615,617,2.0972
"case_10562","Activity A","1970-01-01T09:00:00.000+09:00","Rework",1,7,0,0,"618",2,0,0,0,0,0,0.0280046463012695,14.294504,616,618,2.0972
"case_10563","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"619",2,0,0,0,0,0,0.050767183303833,14.295352,617,619,2.0972
"case_10564","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"620",2,0,0,0,0,0,0.0470027923583984,14.296232,618,620,2.0972
"case_10565","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"621",2,0,0,0,0,0,0.0451562404632568,14.297048,619,621,2.0972
"case_10566","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"622",2,0,0,0,0,0,0.0589220523834229,14.2978,620,622,2.0972
"case_10567","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"623",2,0,0,0,0,0,0.0483343601226807,14.298616,621,623,2.0972
"case_10568","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"624",2,0,0,0,0,0,0.0403172969818115,14.299368,622,624,2.0972
"case_10569","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"625",2,0,0,0,0,0,0.0630643367767334,14.300184,623,625,2.0972
"case_1057","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"626",2,0,0,0,0,0,0.0439333915710449,14.300936,624,626,2.0972
"case_10570","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"627",2,0,0,0,0,0,0.0539858341217041,14.301752,625,627,2.0972
"case_10571","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"628",2,0,0,0,0,0,0.0575435161590576,14.302504,626,628,2.0972
"case_10572","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"629",2,0,0,0,0,0,0.0553698539733887,14.30332,627,629,2.0972
"case_10573","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"630",2,0,0,0,0,0,0.0426671504974365,14.304072,628,630,2.0972
"case_10574","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"631",2,0,0,0,0,0,0.0674529075622559,14.304888,629,631,2.0972
"case_10576","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"632",2,0,0,0,0,0,0.0493566989898682,14.30564,630,632,2.0972
"case_10577","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"633",2,0,0,0,0,0,0.0541536808013916,14.306456,631,633,2.0972
"case_10578","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"634",2,0,0,0,0,0,0.0684573650360107,14.307208,632,634,2.0972
"case_10579","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"635",2,0,0,0,0,0,0.0408856868743896,14.308024,633,635,2.0972
"case_1058","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"636",2,0,0,0,0,0,0.0547149181365967,14.308776,634,636,2.0972
"case_10580","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"637",2,0,0,0,0,0,0.0445730686187744,14.309592,635,637,2.0972
"case_10581","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"638",2,0,0,0,0,0,0.0379068851470947,14.310344,636,638,2.0972
"case_10582","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"639",2,0,0,0,0,0,0.0568327903747559,14.31116,637,639,2.0972
"case_10583","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"640",2,0,0,0,0,0,0.0392053127288818,14.31204,638,640,2.0972
"case_10584","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"641",2,0,0,0,0,0,0.0568957328796387,14.312888,639,641,2.0972
"case_10585","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"642",2,0,0,0,0,0,0.0388772487640381,14.313608,640,642,2.0972
"case_10586","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"643",2,0,0,0,0,0,0.0628705024719238,14.314456,641,643,2.0972
"case_10587","Activity A","1970-01-01T09:00:00.000+09:00","Late",1,5,0,0,"644",2,0,0,0,0,0,0.0424981117248535,14.315176,642,644,2.0972
"case_10588","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"645",2,0,0,0,0,0,0.0628035068511963,14.316024,643,645,2.0972
"case_10589","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"646",2,0,0,0,0,0,0.0386395454406738,14.316744,644,646,2.0972
"case_1059","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"647",2,0,0,0,0,0,0.0427939891815186,14.317592,645,647,2.0972
"case_10590","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"648",2,0,0,0,0,0,0.0505802631378174,14.318312,646,648,2.0972
"case_10591","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"649",2,0,0,0,0,0,0.0588150024414062,14.31916,647,649,2.0972
"case_10592","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"650",2,0,0,0,0,0,0.0383961200714111,14.31988,648,650,2.0972
"case_10593","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"651",2,0,0,0,0,0,0.0421743392944336,14.320728,649,651,2.0972
"case_10594","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"652",2,0,0,0,0,0,0.0471489429473877,14.321448,650,652,2.0972
"case_10595","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"653",2,0,0,0,0,0,0.0398781299591064,14.322296,651,653,2.0972
"case_10596","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"654",2,0,0,0,0,0,0.049945592880249,14.323016,652,654,2.0972
"case_10597","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"655",2,0,0,0,0,0,0.0540857315063477,14.323864,653,655,2.0972
