"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"1-691759626","Accepted+In Progress","2012-03-02T19:08:21.000+09:00","normal",6,-1,0,0,"1870",157,0,0,0,0,0,13.56436419487,NA,157,1870,NA
"1-690436171","Accepted+In Progress","2012-03-02T19:23:34.000+09:00","normal",7,-1,0,0,"1871",157,0,0,0,0,0,1.88423275947571,NA,157,1871,NA
"1-690436171","Accepted+Assigned","2012-03-02T19:23:56.000+09:00","normal",8,-1,0,0,"1872",157,0,0,0,0,0,1.78917837142944,96.21248,157,1872,11.56152
"1-690436171","Accepted+In Progress","2012-03-02T19:54:15.000+09:00","normal",9,-1,0,0,"1873",157,0,0,0,0,0,2.17263913154602,NA,157,1873,NA
"1-657323705","Accepted+In Progress","2012-03-02T19:56:12.000+09:00","normal",4,-1,0,0,"1874",157,0,0,0,0,0,1.81234312057495,NA,157,1874,NA
"1-690436171","Accepted+Wait","2012-03-02T19:58:16.000+09:00","normal",10,-1,0,0,"1875",157,0,0,0,0,0,1.88026261329651,96.37792,157,1875,11.580048
"1-690436171","Accepted+Wait","2012-03-02T19:59:04.000+09:00","normal",11,-1,0,0,"1876",157,0,0,0,0,0,2.17827558517456,NA,157,1876,NA
"1-690436171","Accepted+Wait - User","2012-03-02T20:02:12.000+09:00","normal",12,-1,0,0,"1877",157,0,0,0,0,0,1.94722461700439,NA,157,1877,NA
"1-691759626","Queued+Awaiting Assignment","2012-03-02T20:05:56.000+09:00","normal",7,-1,0,0,"1878",157,0,0,0,0,0,1.57127332687378,NA,157,1878,NA
"1-690436171","Accepted+Wait","2012-03-02T21:37:27.000+09:00","normal",13,-1,0,0,"1879",157,0,0,0,0,0,1.96876645088196,NA,157,1879,NA
"1-690436171","Queued+Awaiting Assignment","2012-03-02T21:37:57.000+09:00","normal",14,-1,0,0,"1880",157,0,0,0,0,0,1.78229427337646,NA,157,1880,NA
"1-691950241","Accepted+In Progress","2012-03-02T21:54:58.000+09:00","normal",1,-1,0,0,"1881",157,1,0,0,0,0,2.18648672103882,NA,158,1881,NA
"1-691782323","Accepted+In Progress","2012-03-02T21:57:12.000+09:00","normal",1,-1,0,0,"1882",157,1,0,0,0,0,1.76771259307861,NA,159,1882,NA
"1-691950241","Accepted+In Progress","2012-03-02T21:57:36.000+09:00","normal",2,-1,0,1,"1883",158,1,0,0,0,0,1.777263879776,95.819128,159,1883,11.629456
"1-691782323","Accepted+In Progress","2012-03-02T21:58:20.000+09:00","normal",2,-1,0,1,"1884",159,0,0,0,0,0,2.10113406181335,NA,159,1884,NA
"1-691950241","Queued+Awaiting Assignment","2012-03-02T22:03:11.000+09:00","normal",3,-1,0,0,"1885",159,1,0,0,0,0,1.93424415588379,NA,159,1885,NA
"1-691782323","Queued+Awaiting Assignment","2012-03-02T22:03:31.000+09:00","normal",3,-1,0,0,"1886",159,1,0,0,0,0,1.95621109008789,NA,159,1886,NA
"1-691971107","Accepted+In Progress","2012-03-02T22:26:55.000+09:00","normal",1,-1,0,0,"1887",159,1,0,0,0,0,1.26892018318176,NA,160,1887,NA
"1-691971107","Accepted+In Progress","2012-03-02T22:27:14.000+09:00","normal",2,-1,0,1,"1888",160,1,0,0,0,0,0.969820022583008,NA,160,1888,NA
"1-683762637","Accepted+Wait - User","2012-03-02T22:32:57.000+09:00","normal",19,-1,0,0,"1889",160,0,0,0,0,0,1.24324178695679,95.767712,160,1889,11.666512
"1-683762637","Accepted+Wait - User","2012-03-02T22:34:19.000+09:00","normal",20,-1,0,0,"1890",160,1,0,0,0,1,1.25445628166199,NA,160,1890,NA
"1-691971107","Queued+Awaiting Assignment","2012-03-02T22:42:23.000+09:00","normal",3,-1,0,0,"1891",160,1,0,0,0,0,1.42786359786987,NA,160,1891,NA
"1-691971107","Accepted+In Progress","2012-03-02T23:00:41.000+09:00","normal",4,-1,0,0,"1892",160,1,0,0,0,0,2.35786628723145,97.056496,160,1892,11.68504
"1-691971107","Queued+Awaiting Assignment","2012-03-02T23:02:08.000+09:00","normal",5,-1,0,0,"1893",160,0,0,0,0,0,1.99909424781799,97.409528,160,1893,11.691216
"1-690436171","Accepted+In Progress","2012-03-02T23:41:04.000+09:00","normal",15,-1,0,0,"1894",160,0,0,0,0,0,2.00108218193054,96.695216,160,1894,11.697392
"1-690436171","Completed+Resolved","2012-03-02T23:43:18.000+09:00","normal",16,-1,0,0,"1895",160,0,0,0,0,0,1.59781932830811,96.672448,160,1895,11.703568
"1-660730501","Queued+Awaiting Assignment","2012-03-03T00:13:48.000+09:00","normal",24,-1,0,0,"1896",160,0,0,0,0,0,1.85097336769104,NA,160,1896,NA
"1-692067345","Accepted+In Progress","2012-03-03T04:28:11.000+09:00","normal",1,-1,0,0,"1897",160,1,0,0,0,0,2.28026533126831,NA,161,1897,NA
"1-692067345","Accepted+In Progress","2012-03-03T04:30:42.000+09:00","normal",2,-1,0,1,"1898",161,0,0,0,0,0,1.78785252571106,NA,161,1898,NA
"1-692067345","Queued+Awaiting Assignment","2012-03-03T04:40:14.000+09:00","normal",3,-1,0,0,"1899",161,0,0,0,0,0,1.8250105381012,NA,161,1899,NA
"1-687085471","Accepted+Wait - User","2012-03-04T02:44:12.000+09:00","normal",16,-1,0,0,"1900",161,0,0,0,0,0,2.08852410316467,NA,161,1900,NA
"1-691782323","Accepted+In Progress","2012-03-05T09:55:19.000+09:00","normal",4,-1,0,0,"1901",161,1,0,0,0,0,0.980355739593506,NA,161,1901,NA
"1-691759626","Accepted+In Progress","2012-03-05T10:10:28.000+09:00","normal",8,-1,0,0,"1902",161,0,0,0,0,0,1.29406142234802,97.579688,161,1902,11.7468
"1-691759626","Accepted+Wait - User","2012-03-05T10:10:56.000+09:00","normal",9,-1,0,0,"1903",161,0,0,0,0,0,0.99703049659729,NA,161,1903,NA
"1-692067345","Accepted+In Progress","2012-03-05T14:10:42.000+09:00","normal",4,-1,0,0,"1904",161,0,0,0,0,0,1.0201244354248,NA,161,1904,NA
"1-692067345","Accepted+Wait","2012-03-05T14:13:46.000+09:00","normal",5,-1,0,0,"1905",161,1,0,0,0,1,1.24254822731018,NA,161,1905,NA
"1-691782323","Accepted+Wait - Customer","2012-03-05T14:35:04.000+09:00","normal",5,-1,0,0,"1906",161,0,0,0,0,0,0.966156244277954,98.069832,161,1906,11.771504
"1-692067345","Accepted+In Progress","2012-03-05T14:45:09.000+09:00","normal",6,-1,0,0,"1907",161,0,0,0,0,0,0.99172306060791,NA,161,1907,NA
"1-692067345","Queued+Awaiting Assignment","2012-03-05T14:48:41.000+09:00","normal",7,-1,0,0,"1908",161,0,0,0,0,0,0.99677562713623,NA,161,1908,NA
"1-692758611","Accepted+In Progress","2012-03-05T15:21:37.000+09:00","normal",1,-1,0,0,"1909",161,1,0,0,0,0,1.22973680496216,NA,162,1909,NA
