"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"case_154","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"597",2,0,0,0,0,0,2.12978649139404,32.936944,595,597,0.262192
"case_1540","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"598",2,0,0,0,0,0,0.0781149864196777,5.712496,596,598,0.524336
"case_1541","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"599",2,0,0,0,0,0,0.0214056968688965,5.26208,597,599,0.524336
"case_1542","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"600",2,0,0,0,0,0,0.0219793319702148,5.26296,598,600,0.524336
"case_1543","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"601",2,0,0,0,0,0,0.0227370262145996,5.263808,599,601,0.524336
"case_1544","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"602",2,0,0,0,0,0,0.0237319469451904,5.264528,600,602,0.524336
"case_1545","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"603",2,0,0,0,0,0,0.0201072692871094,5.265376,601,603,0.524336
"case_1546","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"604",2,0,0,0,0,0,0.0213491916656494,5.266096,602,604,0.524336
"case_1547","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"605",2,0,0,0,0,0,0.0223917961120605,5.266944,603,605,0.524336
"case_1548","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"606",2,0,0,0,0,0,0.0215888023376465,5.267664,604,606,0.524336
"case_1549","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"607",2,0,0,0,0,0,0.0195491313934326,5.268512,605,607,0.524336
"case_155","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"608",2,0,0,0,0,0,0.0306577682495117,5.269232,606,608,0.524336
"case_1550","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"609",2,0,0,0,0,0,0.0201985836029053,5.27008,607,609,0.524336
"case_1551","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"610",2,0,0,0,0,0,0.0243544578552246,5.2708,608,610,0.524336
"case_1552","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"611",2,0,0,0,0,0,0.0206425189971924,5.271648,609,611,0.524336
"case_1553","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"612",2,0,0,0,0,0,0.0209720134735107,5.272368,610,612,0.524336
"case_1554","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"613",2,0,0,0,0,0,0.0297834873199463,5.273216,611,613,0.524336
"case_1555","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"614",2,0,0,0,0,0,0.0216732025146484,5.273936,612,614,0.524336
"case_1556","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"615",2,0,0,0,0,0,0.0197396278381348,5.274784,613,615,0.524336
"case_1557","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"616",2,0,0,0,0,0,0.0211219787597656,5.275504,614,616,0.524336
"case_1558","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"617",2,0,0,0,0,0,0.0247030258178711,5.276352,615,617,0.524336
"case_1559","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"618",2,0,0,0,0,0,0.0313866138458252,5.277072,616,618,0.524336
"case_156","Activity A","1970-01-01T09:00:00.000+09:00","Early",2,1,1,0,"619",2,0,0,0,0,0,0.0215473175048828,5.27792,617,619,0.524336
"case_1560","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"620",2,0,0,0,0,0,0.019700288772583,5.2788,618,620,0.524336
