"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time"
"case_154","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"597",2,0.0016750418760469,0,0,0,0,0.262468576431274
"case_1540","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"598",2,0.0016750418760469,0,0,0,0,0.0361037254333496
"case_1541","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"599",2,0.0016750418760469,0,0,0,0,0.0136909484863281
"case_1542","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"600",2,0.0016750418760469,0,0,0,0,0.0188446044921875
"case_1543","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"601",2,0.0016750418760469,0,0,0,0,0.0112223625183105
"case_1544","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"602",2,0.0016750418760469,0,0,0,0,0.0111691951751709
"case_1545","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"603",2,0.0016750418760469,0,0,0,0,0.0111663341522217
"case_1546","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"604",2,0.0016750418760469,0,0,0,0,0.0111722946166992
"case_1547","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"605",2,0.0016750418760469,0,0,0,0,0.0110578536987305
"case_1548","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"606",2,0.0016750418760469,0,0,0,0,0.0114381313323975
"case_1549","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"607",2,0.0016750418760469,0,0,0,0,0.0167872905731201
"case_155","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"608",2,0.0016750418760469,0,0,0,0,0.0113787651062012
"case_1550","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"609",2,0.0016750418760469,0,0,0,0,0.0114333629608154
